healthtime,businessunit,numipaddr,activityflag
2012-02-02 10:45:00,region-41,4316,1
2012-02-02 11:00:00,region-41,4315,1
2012-02-02 11:15:00,region-41,4317,1
2012-02-02 11:30:00,region-41,4316,1
2012-02-02 11:45:00,region-41,4320,1
2012-02-02 12:00:00,region-41,4318,1
2012-02-02 12:15:00,region-41,4318,1
2012-02-02 12:30:00,region-41,4320,1
2012-02-02 12:45:00,region-41,4320,1
2012-02-02 13:00:00,region-41,4319,1
2012-02-02 13:15:00,region-41,4320,1
2012-02-02 13:30:00,region-41,4321,1
2012-02-02 13:45:00,region-41,4323,1
2012-02-02 14:00:00,region-41,4323,1
2012-02-02 14:15:00,region-41,4324,1
2012-02-02 14:30:00,region-41,4324,1
2012-02-02 14:45:00,region-41,4320,1
2012-02-02 15:00:00,region-41,4712,1
2012-02-02 15:15:00,region-41,4707,1
2012-02-02 15:30:00,region-41,4698,1
2012-02-02 15:45:00,region-41,4724,1
2012-02-02 16:00:00,region-41,5225,1
2012-02-02 16:15:00,region-41,5225,1
2012-02-02 16:30:00,region-41,5218,1
2012-02-02 16:45:00,region-41,5235,1
2012-02-02 17:00:00,region-41,5226,1
2012-02-02 17:15:00,region-41,5240,1
2012-02-02 17:30:00,region-41,5231,1
2012-02-02 17:45:00,region-41,5237,1
2012-02-02 18:00:00,region-41,5226,1
2012-02-02 18:15:00,region-41,5230,1
2012-02-02 18:30:00,region-41,5215,1
2012-02-02 18:45:00,region-41,5219,1
2012-02-02 19:00:00,region-41,5223,1
2012-02-02 19:15:00,region-41,5220,1
2012-02-02 19:30:00,region-41,5239,1
2012-02-02 19:45:00,region-41,5224,1
2012-02-02 20:00:00,region-41,5212,1
2012-02-02 20:15:00,region-41,5249,1
2012-02-02 20:30:00,region-41,5208,1
2012-02-02 20:45:00,region-41,5248,1
2012-02-02 21:00:00,region-41,5245,1
2012-02-02 21:15:00,region-41,5221,1
2012-02-02 21:30:00,region-41,5251,1
2012-02-02 21:45:00,region-41,5218,1
2012-02-02 22:00:00,region-41,5224,1
2012-02-02 22:15:00,region-41,5233,1
2012-02-02 22:30:00,region-41,5213,1
2012-02-02 22:45:00,region-41,5229,1
2012-02-02 23:00:00,region-41,5224,1
2012-02-02 23:15:00,region-41,5207,1
2012-02-02 23:30:00,region-41,5232,1
2012-02-02 23:45:00,region-41,5216,1
2012-02-03 00:00:00,region-41,5243,1
2012-02-03 00:15:00,region-41,5212,1
2012-02-03 00:30:00,region-41,5220,1
2012-02-03 00:45:00,region-41,5207,1
2012-02-03 01:00:00,region-41,5244,1
2012-02-03 01:15:00,region-41,5219,1
2012-02-03 01:30:00,region-41,5246,1
2012-02-03 01:45:00,region-41,5212,1
2012-02-03 02:00:00,region-41,4828,1
2012-02-03 02:15:00,region-41,4816,1
2012-02-03 02:30:00,region-41,4836,1
2012-02-03 02:45:00,region-41,4817,1
2012-02-03 03:00:00,region-41,4321,1
2012-02-03 03:15:00,region-41,4314,1
2012-02-03 03:30:00,region-41,4313,1
2012-02-03 03:45:00,region-41,4317,1
2012-02-03 04:00:00,region-41,4314,1
2012-02-03 04:15:00,region-41,4321,1
2012-02-03 04:30:00,region-41,4317,1
2012-02-03 04:45:00,region-41,4317,1
2012-02-03 05:00:00,region-41,4311,1
2012-02-03 05:15:00,region-41,4312,1
2012-02-03 05:30:00,region-41,4315,1
2012-02-03 05:45:00,region-41,4318,1
2012-02-03 06:00:00,region-41,4323,1
2012-02-03 06:15:00,region-41,4322,1
2012-02-03 06:30:00,region-41,4322,1
2012-02-03 06:45:00,region-41,4326,1
2012-02-03 07:00:00,region-41,4324,1
2012-02-03 07:15:00,region-41,4322,1
2012-02-03 07:30:00,region-41,4319,1
2012-02-03 07:45:00,region-41,4319,1
2012-02-03 08:00:00,region-41,4322,1
2012-02-03 08:15:00,region-41,4320,1
2012-02-03 08:30:00,region-41,4318,1
2012-02-03 08:45:00,region-41,4323,1
2012-02-03 09:00:00,region-41,4321,1
2012-02-03 09:15:00,region-41,4324,1
2012-02-03 09:30:00,region-41,4326,1
2012-02-03 09:45:00,region-41,4325,1
2012-02-03 10:00:00,region-41,4324,1
2012-02-03 10:15:00,region-41,4323,1
2012-02-03 10:30:00,region-41,4324,1
2012-02-03 10:45:00,region-41,4322,1
2012-02-03 11:00:00,region-41,4323,1
2012-02-03 11:15:00,region-41,4317,1
2012-02-03 11:30:00,region-41,4316,1
2012-02-03 11:45:00,region-41,4317,1
2012-02-03 12:00:00,region-41,4318,1
2012-02-03 12:15:00,region-41,4318,1
2012-02-03 12:30:00,region-41,4316,1
2012-02-03 12:45:00,region-41,4316,1
2012-02-03 13:00:00,region-41,4314,1
2012-02-03 13:15:00,region-41,4316,1
2012-02-03 13:30:00,region-41,4314,1
2012-02-03 13:45:00,region-41,4318,1
2012-02-03 14:00:00,region-41,4322,1
2012-02-03 14:15:00,region-41,4318,1
2012-02-03 14:30:00,region-41,4318,1
2012-02-03 14:45:00,region-41,4322,1
2012-02-03 15:00:00,region-41,4719,1
2012-02-03 15:15:00,region-41,4714,1
2012-02-03 15:30:00,region-41,4706,1
2012-02-03 15:45:00,region-41,4711,1
2012-02-03 16:00:00,region-41,5239,1
2012-02-03 16:15:00,region-41,5231,1
2012-02-03 16:30:00,region-41,5228,1
2012-02-03 16:45:00,region-41,5235,1
2012-02-03 17:00:00,region-41,5210,1
2012-02-03 17:15:00,region-41,5231,1
2012-02-03 17:30:00,region-41,5233,1
2012-02-03 17:45:00,region-41,5202,1
2012-02-03 18:00:00,region-41,5251,1
2012-02-03 18:15:00,region-41,5244,1
2012-02-03 18:30:00,region-41,5225,1
2012-02-03 18:45:00,region-41,5208,1
2012-02-03 19:00:00,region-41,5254,1
2012-02-03 19:15:00,region-41,5226,1
2012-02-03 19:30:00,region-41,5243,1
2012-02-03 19:45:00,region-41,5241,1
2012-02-03 20:00:00,region-41,5231,1
2012-02-03 20:15:00,region-41,5232,1
2012-02-03 20:30:00,region-41,5238,1
2012-02-03 20:45:00,region-41,5245,1
2012-02-03 21:00:00,region-41,5237,1
2012-02-03 21:15:00,region-41,5241,1
2012-02-03 21:30:00,region-41,5223,1
2012-02-03 21:45:00,region-41,5243,1
2012-02-03 22:00:00,region-41,5272,1
2012-02-03 22:15:00,region-41,5213,1
2012-02-03 22:30:00,region-41,5228,1
2012-02-03 22:45:00,region-41,5210,1
2012-02-03 23:00:00,region-41,5242,1
2012-02-03 23:15:00,region-41,5244,1
2012-02-03 23:30:00,region-41,5230,1
2012-02-03 23:45:00,region-41,5261,1
2012-02-04 00:00:00,region-41,5216,1
2012-02-04 00:15:00,region-41,5212,1
2012-02-04 00:30:00,region-41,5224,1
2012-02-04 00:45:00,region-41,5213,1
2012-02-04 01:00:00,region-41,5230,1
2012-02-04 01:15:00,region-41,5235,1
2012-02-04 01:30:00,region-41,5241,1
2012-02-04 01:45:00,region-41,5230,1
2012-02-04 02:00:00,region-41,4844,1
2012-02-04 02:15:00,region-41,4836,1
2012-02-04 02:30:00,region-41,4826,1
2012-02-04 02:45:00,region-41,4813,1
2012-02-04 03:00:00,region-41,4315,1
2012-02-04 03:15:00,region-41,4317,1
2012-02-04 03:30:00,region-41,4316,1
2012-02-04 03:45:00,region-41,4317,1
2012-02-04 04:00:00,region-41,4316,1
2012-02-04 04:15:00,region-41,4319,1
2012-02-04 04:30:00,region-41,4320,1
2012-02-04 04:45:00,region-41,4325,1
2012-02-04 05:00:00,region-41,4324,1
2012-02-04 05:15:00,region-41,4322,1
2012-02-04 05:30:00,region-41,4320,1
2012-02-04 05:45:00,region-41,4320,1
2012-02-04 06:00:00,region-41,4321,1
2012-02-04 06:15:00,region-41,4323,1
2012-02-04 06:30:00,region-41,4322,1
2012-02-04 06:45:00,region-41,4325,1
2012-02-04 07:00:00,region-41,4323,1
2012-02-04 07:15:00,region-41,4323,1
2012-02-04 07:30:00,region-41,4321,1
2012-02-04 07:45:00,region-41,4316,1
2012-02-04 08:00:00,region-41,4313,1
2012-02-02 08:15:00,region-42,4343,1
2012-02-02 08:30:00,region-42,4341,1
2012-02-02 08:45:00,region-42,4340,1
2012-02-02 09:00:00,region-42,4334,1
2012-02-02 09:15:00,region-42,4329,1
2012-02-02 09:30:00,region-42,4324,1
2012-02-02 09:45:00,region-42,4325,1
2012-02-02 10:00:00,region-42,4331,1
2012-02-02 10:15:00,region-42,4330,1
2012-02-02 10:30:00,region-42,4334,1
2012-02-02 10:45:00,region-42,4336,1
2012-02-02 11:00:00,region-42,4334,1
2012-02-02 11:15:00,region-42,4330,1
2012-02-02 11:30:00,region-42,4325,1
2012-02-02 11:45:00,region-42,4323,1
2012-02-02 12:00:00,region-42,4325,1
2012-02-02 12:15:00,region-42,4320,1
2012-02-02 12:30:00,region-42,4326,1
2012-02-02 12:45:00,region-42,4332,1
2012-02-02 13:00:00,region-42,5084,1
2012-02-02 13:15:00,region-42,5123,1
2012-02-02 13:30:00,region-42,5087,1
2012-02-02 13:45:00,region-42,5064,1
2012-02-02 14:00:00,region-42,5203,1
2012-02-02 14:15:00,region-42,5221,1
2012-02-02 14:30:00,region-42,5197,1
2012-02-02 14:45:00,region-42,5196,1
2012-02-02 15:00:00,region-42,5206,1
2012-02-02 15:15:00,region-42,5206,1
2012-02-02 15:30:00,region-42,5210,1
2012-02-02 15:45:00,region-42,5187,1
2012-02-02 16:00:00,region-42,5217,1
2012-02-02 16:15:00,region-42,5215,1
2012-02-02 16:30:00,region-42,5201,1
2012-02-02 16:45:00,region-42,5193,1
2012-02-02 17:00:00,region-42,5201,1
2012-02-02 17:15:00,region-42,5209,1
2012-02-02 17:30:00,region-42,5215,1
2012-02-02 17:45:00,region-42,5190,1
2012-02-02 18:00:00,region-42,5210,1
2012-02-02 18:15:00,region-42,5219,1
2012-02-02 18:30:00,region-42,5224,1
2012-02-02 18:45:00,region-42,5221,1
2012-02-02 19:00:00,region-42,5180,1
2012-02-02 19:15:00,region-42,5207,1
2012-02-02 19:30:00,region-42,5217,1
2012-02-02 19:45:00,region-42,5182,1
2012-02-02 20:00:00,region-42,5197,1
2012-02-02 20:15:00,region-42,5205,1
2012-02-02 20:30:00,region-42,5203,1
2012-02-02 20:45:00,region-42,5228,1
2012-02-02 21:00:00,region-42,5203,1
2012-02-02 21:15:00,region-42,5189,1
2012-02-02 21:30:00,region-42,5185,1
2012-02-02 21:45:00,region-42,5201,1
2012-02-02 22:00:00,region-42,5219,1
2012-02-02 22:15:00,region-42,5225,1
2012-02-02 22:30:00,region-42,5226,1
2012-02-02 22:45:00,region-42,5221,1
2012-02-02 23:00:00,region-42,5169,1
2012-02-02 23:15:00,region-42,5188,1
2012-02-02 23:30:00,region-42,5227,1
2012-02-02 23:45:00,region-42,5208,1
2012-02-03 00:00:00,region-42,4461,1
2012-02-03 00:15:00,region-42,4461,1
2012-02-03 00:30:00,region-42,4460,1
2012-02-03 00:45:00,region-42,4450,1
2012-02-03 01:00:00,region-42,4331,1
2012-02-03 01:15:00,region-42,4331,1
2012-02-03 01:30:00,region-42,4332,1
2012-02-03 01:45:00,region-42,4327,1
2012-02-03 02:00:00,region-42,4326,1
2012-02-03 02:15:00,region-42,4330,1
2012-02-03 02:30:00,region-42,4334,1
2012-02-03 02:45:00,region-42,4335,1
2012-02-03 03:00:00,region-42,4337,1
2012-02-03 03:15:00,region-42,4339,1
2012-02-03 03:30:00,region-42,4337,1
2012-02-03 03:45:00,region-42,4337,1
2012-02-03 04:00:00,region-42,4334,1
2012-02-03 04:15:00,region-42,4333,1
2012-02-03 04:30:00,region-42,4333,1
2012-02-03 04:45:00,region-42,4328,1
2012-02-03 05:00:00,region-42,4330,1
2012-02-03 05:15:00,region-42,4336,1
2012-02-03 05:30:00,region-42,4337,1
2012-02-03 05:45:00,region-42,4336,1
2012-02-03 06:00:00,region-42,4336,1
2012-02-03 06:15:00,region-42,4338,1
2012-02-03 06:30:00,region-42,4339,1
2012-02-03 06:45:00,region-42,4339,1
2012-02-03 07:00:00,region-42,4340,1
2012-02-03 07:15:00,region-42,4336,1
2012-02-03 07:30:00,region-42,4334,1
2012-02-03 07:45:00,region-42,4334,1
2012-02-03 08:00:00,region-42,4335,1
2012-02-03 08:15:00,region-42,4335,1
2012-02-03 08:30:00,region-42,4334,1
2012-02-03 08:45:00,region-42,4332,1
2012-02-03 09:00:00,region-42,4331,1
2012-02-03 09:15:00,region-42,4332,1
2012-02-03 09:30:00,region-42,4330,1
2012-02-03 09:45:00,region-42,4333,1
2012-02-03 10:00:00,region-42,4331,1
2012-02-03 10:15:00,region-42,4327,1
2012-02-03 10:30:00,region-42,4323,1
2012-02-03 10:45:00,region-42,4328,1
2012-02-03 11:00:00,region-42,4326,1
2012-02-03 11:15:00,region-42,4328,1
2012-02-03 11:30:00,region-42,4326,1
2012-02-03 11:45:00,region-42,4329,1
2012-02-03 12:00:00,region-42,4334,1
2012-02-03 12:15:00,region-42,4331,1
2012-02-03 12:30:00,region-42,4332,1
2012-02-03 12:45:00,region-42,4333,1
2012-02-03 13:00:00,region-42,5099,1
2012-02-03 13:15:00,region-42,5070,1
2012-02-03 13:30:00,region-42,5063,1
2012-02-03 13:45:00,region-42,5111,1
2012-02-03 14:00:00,region-42,5206,1
2012-02-03 14:15:00,region-42,5210,1
2012-02-03 14:30:00,region-42,5206,1
2012-02-03 14:45:00,region-42,5205,1
2012-02-03 15:00:00,region-42,5205,1
2012-02-03 15:15:00,region-42,5204,1
2012-02-03 15:30:00,region-42,5202,1
2012-02-03 15:45:00,region-42,5200,1
2012-02-03 16:00:00,region-42,5203,1
2012-02-03 16:15:00,region-42,5209,1
2012-02-03 16:30:00,region-42,5207,1
2012-02-03 16:45:00,region-42,5220,1
2012-02-03 17:00:00,region-42,5218,1
2012-02-03 17:15:00,region-42,5205,1
2012-02-03 17:30:00,region-42,5195,1
2012-02-03 17:45:00,region-42,5217,1
2012-02-03 18:00:00,region-42,5231,1
2012-02-03 18:15:00,region-42,5202,1
2012-02-03 18:30:00,region-42,5210,1
2012-02-03 18:45:00,region-42,5197,1
2012-02-03 19:00:00,region-42,5217,1
2012-02-03 19:15:00,region-42,5193,1
2012-02-03 19:30:00,region-42,5185,1
2012-02-03 19:45:00,region-42,5198,1
2012-02-03 20:00:00,region-42,5234,1
2012-02-03 20:15:00,region-42,5190,1
2012-02-03 20:30:00,region-42,5235,1
2012-02-03 20:45:00,region-42,5205,1
2012-02-03 21:00:00,region-42,5222,1
2012-02-03 21:15:00,region-42,5207,1
2012-02-03 21:30:00,region-42,5215,1
2012-02-03 21:45:00,region-42,5234,1
2012-02-03 22:00:00,region-42,5220,1
2012-02-03 22:15:00,region-42,5208,1
2012-02-03 22:30:00,region-42,5191,1
2012-02-03 22:45:00,region-42,5205,1
2012-02-03 23:00:00,region-42,5203,1
2012-02-03 23:15:00,region-42,5231,1
2012-02-03 23:30:00,region-42,5184,1
2012-02-03 23:45:00,region-42,5185,1
2012-02-04 00:00:00,region-42,4455,1
2012-02-04 00:15:00,region-42,4449,1
2012-02-04 00:30:00,region-42,4464,1
2012-02-04 00:45:00,region-42,4457,1
2012-02-04 01:00:00,region-42,4336,1
2012-02-04 01:15:00,region-42,4336,1
2012-02-04 01:30:00,region-42,4334,1
2012-02-04 01:45:00,region-42,4333,1
2012-02-04 02:00:00,region-42,4334,1
2012-02-04 02:15:00,region-42,4333,1
2012-02-04 02:30:00,region-42,4333,1
2012-02-04 02:45:00,region-42,4335,1
2012-02-04 03:00:00,region-42,4331,1
2012-02-04 03:15:00,region-42,4331,1
2012-02-04 03:30:00,region-42,4333,1
2012-02-04 03:45:00,region-42,4332,1
2012-02-04 04:00:00,region-42,4333,1
2012-02-04 04:15:00,region-42,4333,1
2012-02-04 04:30:00,region-42,4333,1
2012-02-04 04:45:00,region-42,4334,1
2012-02-04 05:00:00,region-42,4334,1
2012-02-04 05:15:00,region-42,4336,1
2012-02-04 05:30:00,region-42,4335,1
2012-02-04 05:45:00,region-42,4331,1
2012-02-04 06:00:00,region-42,4329,1
2012-02-04 06:15:00,region-42,4328,1
2012-02-04 06:30:00,region-42,4328,1
2012-02-04 06:45:00,region-42,4333,1
2012-02-04 07:00:00,region-42,4332,1
2012-02-04 07:15:00,region-42,4331,1
2012-02-04 07:30:00,region-42,4328,1
2012-02-04 07:45:00,region-42,4326,1
2012-02-04 08:00:00,region-42,4328,1
2012-02-02 08:15:00,region-43,4330,1
2012-02-02 08:30:00,region-43,4326,1
2012-02-02 08:45:00,region-43,4324,1
2012-02-02 09:00:00,region-43,4326,1
2012-02-02 09:15:00,region-43,4329,1
2012-02-02 09:30:00,region-43,4326,1
2012-02-02 09:45:00,region-43,4327,1
2012-02-02 10:00:00,region-43,4320,1
2012-02-02 10:15:00,region-43,4320,1
2012-02-02 10:30:00,region-43,4326,1
2012-02-02 10:45:00,region-43,4326,1
2012-02-02 11:00:00,region-43,4324,1
2012-02-02 11:15:00,region-43,4323,1
2012-02-02 11:30:00,region-43,4325,1
2012-02-02 11:45:00,region-43,4324,1
2012-02-02 12:00:00,region-43,4326,1
2012-02-02 12:15:00,region-43,4322,1
2012-02-02 12:30:00,region-43,4321,1
2012-02-02 12:45:00,region-43,4325,1
2012-02-02 13:00:00,region-43,4324,1
2012-02-02 13:15:00,region-43,4321,1
2012-02-02 13:30:00,region-43,4317,1
2012-02-02 13:45:00,region-43,4320,1
2012-02-02 14:00:00,region-43,5203,1
2012-02-02 14:15:00,region-43,5191,1
2012-02-02 14:30:00,region-43,5200,1
2012-02-02 14:45:00,region-43,5147,1
2012-02-02 15:00:00,region-43,5213,1
2012-02-02 15:15:00,region-43,5178,1
2012-02-02 15:30:00,region-43,5198,1
2012-02-02 15:45:00,region-43,5199,1
2012-02-02 16:00:00,region-43,5219,1
2012-02-02 16:15:00,region-43,5197,1
2012-02-02 16:30:00,region-43,5203,1
2012-02-02 16:45:00,region-43,5212,1
2012-02-02 17:00:00,region-43,5192,1
2012-02-02 17:15:00,region-43,5203,1
2012-02-02 17:30:00,region-43,5195,1
2012-02-02 17:45:00,region-43,5198,1
2012-02-02 18:00:00,region-43,5206,1
2012-02-02 18:15:00,region-43,5194,1
2012-02-02 18:30:00,region-43,5210,1
2012-02-02 18:45:00,region-43,5195,1
2012-02-02 19:00:00,region-43,5191,1
2012-02-02 19:15:00,region-43,5210,1
2012-02-02 19:30:00,region-43,5213,1
2012-02-02 19:45:00,region-43,5188,1
2012-02-02 20:00:00,region-43,5201,1
2012-02-02 20:15:00,region-43,5204,1
2012-02-02 20:30:00,region-43,5190,1
2012-02-02 20:45:00,region-43,5206,1
2012-02-02 21:00:00,region-43,5191,1
2012-02-02 21:15:00,region-43,5201,1
2012-02-02 21:30:00,region-43,5202,1
2012-02-02 21:45:00,region-43,5188,1
2012-02-02 22:00:00,region-43,5210,1
2012-02-02 22:15:00,region-43,5220,1
2012-02-02 22:30:00,region-43,5182,1
2012-02-02 22:45:00,region-43,5196,1
2012-02-02 23:00:00,region-43,5220,1
2012-02-02 23:15:00,region-43,5210,1
2012-02-02 23:30:00,region-43,5208,1
2012-02-02 23:45:00,region-43,5194,1
2012-02-03 00:00:00,region-43,5218,1
2012-02-03 00:15:00,region-43,5179,1
2012-02-03 00:30:00,region-43,5211,1
2012-02-03 00:45:00,region-43,5193,1
2012-02-03 01:00:00,region-43,4317,1
2012-02-03 01:15:00,region-43,4312,1
2012-02-03 01:30:00,region-43,4313,1
2012-02-03 01:45:00,region-43,4313,1
2012-02-03 02:00:00,region-43,4320,1
2012-02-03 02:15:00,region-43,4326,1
2012-02-03 02:30:00,region-43,4321,1
2012-02-03 02:45:00,region-43,4322,1
2012-02-03 03:00:00,region-43,4324,1
2012-02-03 03:15:00,region-43,4323,1
2012-02-03 03:30:00,region-43,4320,1
2012-02-03 03:45:00,region-43,4321,1
2012-02-03 04:00:00,region-43,4322,1
2012-02-03 04:15:00,region-43,4321,1
2012-02-03 04:30:00,region-43,4323,1
2012-02-03 04:45:00,region-43,4321,1
2012-02-03 05:00:00,region-43,4322,1
2012-02-03 05:15:00,region-43,4322,1
2012-02-03 05:30:00,region-43,4328,1
2012-02-03 05:45:00,region-43,4328,1
2012-02-03 06:00:00,region-43,4327,1
2012-02-03 06:15:00,region-43,4323,1
2012-02-03 06:30:00,region-43,4322,1
2012-02-03 06:45:00,region-43,4320,1
2012-02-03 07:00:00,region-43,4325,1
2012-02-03 07:15:00,region-43,4323,1
2012-02-03 07:30:00,region-43,4322,1
2012-02-03 07:45:00,region-43,4317,1
2012-02-03 08:00:00,region-43,4317,1
2012-02-03 08:15:00,region-43,4320,1
2012-02-03 08:30:00,region-43,4320,1
2012-02-03 08:45:00,region-43,4321,1
2012-02-03 09:00:00,region-43,4318,1
2012-02-03 09:15:00,region-43,4320,1
2012-02-03 09:30:00,region-43,4323,1
2012-02-03 09:45:00,region-43,4321,1
2012-02-03 10:00:00,region-43,4326,1
2012-02-03 10:15:00,region-43,4323,1
2012-02-03 10:30:00,region-43,4323,1
2012-02-03 10:45:00,region-43,4324,1
2012-02-03 11:00:00,region-43,4323,1
2012-02-03 11:15:00,region-43,4325,1
2012-02-03 11:30:00,region-43,4328,1
2012-02-03 11:45:00,region-43,4327,1
2012-02-03 12:00:00,region-43,4329,1
2012-02-03 12:15:00,region-43,4330,1
2012-02-03 12:30:00,region-43,4326,1
2012-02-03 12:45:00,region-43,4322,1
2012-02-03 13:00:00,region-43,4324,1
2012-02-03 13:15:00,region-43,4320,1
2012-02-03 13:30:00,region-43,4319,1
2012-02-03 13:45:00,region-43,4322,1
2012-02-03 14:00:00,region-43,5208,1
2012-02-03 14:15:00,region-43,5193,1
2012-02-03 14:30:00,region-43,5181,1
2012-02-03 14:45:00,region-43,5188,1
2012-02-03 15:00:00,region-43,5219,1
2012-02-03 15:15:00,region-43,5204,1
2012-02-03 15:30:00,region-43,5191,1
2012-02-03 15:45:00,region-43,5230,1
2012-02-03 16:00:00,region-43,5208,1
2012-02-03 16:15:00,region-43,5218,1
2012-02-03 16:30:00,region-43,5199,1
2012-02-03 16:45:00,region-43,5173,1
2012-02-03 17:00:00,region-43,5185,1
2012-02-03 17:15:00,region-43,5196,1
2012-02-03 17:30:00,region-43,5182,1
2012-02-03 17:45:00,region-43,5203,1
2012-02-03 18:00:00,region-43,5187,1
2012-02-03 18:15:00,region-43,5182,1
2012-02-03 18:30:00,region-43,5207,1
2012-02-03 18:45:00,region-43,5201,1
2012-02-03 19:00:00,region-43,5205,1
2012-02-03 19:15:00,region-43,5206,1
2012-02-03 19:30:00,region-43,5189,1
2012-02-03 19:45:00,region-43,5199,1
2012-02-03 20:00:00,region-43,5215,1
2012-02-03 20:15:00,region-43,5169,1
2012-02-03 20:30:00,region-43,5190,1
2012-02-03 20:45:00,region-43,5207,1
2012-02-03 21:00:00,region-43,5188,1
2012-02-03 21:15:00,region-43,5188,1
2012-02-03 21:30:00,region-43,5214,1
2012-02-03 21:45:00,region-43,5224,1
2012-02-03 22:00:00,region-43,5197,1
2012-02-03 22:15:00,region-43,5186,1
2012-02-03 22:30:00,region-43,5203,1
2012-02-03 22:45:00,region-43,5220,1
2012-02-03 23:00:00,region-43,5206,1
2012-02-03 23:15:00,region-43,5200,1
2012-02-03 23:30:00,region-43,5188,1
2012-02-03 23:45:00,region-43,5216,1
2012-02-04 00:00:00,region-43,5200,1
2012-02-04 00:15:00,region-43,5218,1
2012-02-04 00:30:00,region-43,5185,1
2012-02-04 00:45:00,region-43,5190,1
2012-02-04 01:00:00,region-43,4321,1
2012-02-04 01:15:00,region-43,4321,1
2012-02-04 01:30:00,region-43,4320,1
2012-02-04 01:45:00,region-43,4321,1
2012-02-04 02:00:00,region-43,4327,1
2012-02-04 02:15:00,region-43,4326,1
2012-02-04 02:30:00,region-43,4325,1
2012-02-04 02:45:00,region-43,4324,1
2012-02-04 03:00:00,region-43,4324,1
2012-02-04 03:15:00,region-43,4321,1
2012-02-04 03:30:00,region-43,4322,1
2012-02-04 03:45:00,region-43,4317,1
2012-02-04 04:00:00,region-43,4320,1
2012-02-04 04:15:00,region-43,4316,1
2012-02-04 04:30:00,region-43,4318,1
2012-02-04 04:45:00,region-43,4316,1
2012-02-04 05:00:00,region-43,4313,1
2012-02-04 05:15:00,region-43,4316,1
2012-02-04 05:30:00,region-43,4322,1
2012-02-04 05:45:00,region-43,4327,1
2012-02-04 06:00:00,region-43,4328,1
2012-02-04 06:15:00,region-43,4328,1
2012-02-04 06:30:00,region-43,4326,1
2012-02-04 06:45:00,region-43,4326,1
2012-02-04 07:00:00,region-43,4325,1
2012-02-04 07:15:00,region-43,4325,1
2012-02-04 07:30:00,region-43,4322,1
2012-02-04 07:45:00,region-43,4326,1
2012-02-04 08:00:00,region-43,4324,1
2012-02-02 08:15:00,region-44,4300,1
2012-02-02 08:30:00,region-44,4293,1
2012-02-02 08:45:00,region-44,4290,1
2012-02-02 09:00:00,region-44,4293,1
2012-02-02 09:15:00,region-44,4294,1
2012-02-02 09:30:00,region-44,4292,1
2012-02-02 09:45:00,region-44,4291,1
2012-02-02 10:00:00,region-44,4287,1
2012-02-02 10:15:00,region-44,4282,1
2012-02-02 10:30:00,region-44,4283,1
2012-02-02 10:45:00,region-44,4286,1
2012-02-02 11:00:00,region-44,4282,1
2012-02-02 11:15:00,region-44,4288,1
2012-02-02 11:30:00,region-44,4288,1
2012-02-02 11:45:00,region-44,4289,1
2012-02-02 12:00:00,region-44,4285,1
