healthtime,businessunit,policystatus,numipaddr
2012-02-03 04:30:00,region-27,1,3146
2012-02-03 04:45:00,region-27,1,3127
2012-02-03 05:00:00,region-27,1,3111
2012-02-03 05:15:00,region-27,1,3099
2012-02-03 05:30:00,region-27,1,3089
2012-02-03 05:45:00,region-27,1,3079
2012-02-03 06:00:00,region-27,1,3060
2012-02-03 06:15:00,region-27,1,3051
2012-02-03 06:30:00,region-27,1,3038
2012-02-03 06:45:00,region-27,1,3028
2012-02-03 07:00:00,region-27,1,3011
2012-02-03 07:15:00,region-27,1,2997
2012-02-03 07:30:00,region-27,1,2987
2012-02-03 07:45:00,region-27,1,2976
2012-02-03 08:00:00,region-27,1,2966
2012-02-03 08:15:00,region-27,1,2956
2012-02-03 08:30:00,region-27,1,2945
2012-02-03 08:45:00,region-27,1,2925
2012-02-03 09:00:00,region-27,1,2916
2012-02-03 09:15:00,region-27,1,2912
2012-02-03 09:30:00,region-27,1,2896
2012-02-03 09:45:00,region-27,1,2884
2012-02-03 10:00:00,region-27,1,2870
2012-02-03 10:15:00,region-27,1,2853
2012-02-03 10:30:00,region-27,1,2845
2012-02-03 10:45:00,region-27,1,2829
2012-02-03 11:00:00,region-27,1,3507
2012-02-03 11:15:00,region-27,1,3499
2012-02-03 11:30:00,region-27,1,3481
2012-02-03 11:45:00,region-27,1,3467
2012-02-03 12:00:00,region-27,1,3449
2012-02-03 12:15:00,region-27,1,3434
2012-02-03 12:30:00,region-27,1,3424
2012-02-03 12:45:00,region-27,1,3407
2012-02-03 13:00:00,region-27,1,3392
2012-02-03 13:15:00,region-27,1,3380
2012-02-03 13:30:00,region-27,1,3365
2012-02-03 13:45:00,region-27,1,3348
2012-02-03 14:00:00,region-27,1,3339
2012-02-03 14:15:00,region-27,1,3323
2012-02-03 14:30:00,region-27,1,3309
2012-02-03 14:45:00,region-27,1,3303
2012-02-03 15:00:00,region-27,1,3287
2012-02-03 15:15:00,region-27,1,3274
2012-02-03 15:30:00,region-27,1,3262
2012-02-03 15:45:00,region-27,1,3253
2012-02-03 16:00:00,region-27,1,3236
2012-02-03 16:15:00,region-27,1,3224
2012-02-03 16:30:00,region-27,1,3206
2012-02-03 16:45:00,region-27,1,3193
2012-02-03 17:00:00,region-27,1,3176
2012-02-03 17:15:00,region-27,1,3165
2012-02-03 17:30:00,region-27,1,3149
2012-02-03 17:45:00,region-27,1,3145
2012-02-03 18:00:00,region-27,1,3125
2012-02-03 18:15:00,region-27,1,3120
2012-02-03 18:30:00,region-27,1,3107
2012-02-03 18:45:00,region-27,1,3093
2012-02-03 19:00:00,region-27,1,3085
2012-02-03 19:15:00,region-27,1,3074
2012-02-03 19:30:00,region-27,1,3060
2012-02-03 19:45:00,region-27,1,3050
2012-02-03 20:00:00,region-27,1,3038
2012-02-03 20:15:00,region-27,1,3029
2012-02-03 20:30:00,region-27,1,3017
2012-02-03 20:45:00,region-27,1,2997
2012-02-03 21:00:00,region-27,1,2980
2012-02-03 21:15:00,region-27,1,2968
2012-02-03 21:30:00,region-27,1,2961
2012-02-03 21:45:00,region-27,1,2951
2012-02-03 22:00:00,region-27,1,2356
2012-02-03 22:15:00,region-27,1,2344
2012-02-03 22:30:00,region-27,1,2333
2012-02-03 22:45:00,region-27,1,2327
2012-02-03 23:00:00,region-27,1,2319
2012-02-03 23:15:00,region-27,1,2311
2012-02-03 23:30:00,region-27,1,2297
2012-02-03 23:45:00,region-27,1,2282
2012-02-04 00:00:00,region-27,1,2271
2012-02-04 00:15:00,region-27,1,2264
2012-02-04 00:30:00,region-27,1,2256
2012-02-04 00:45:00,region-27,1,2250
2012-02-04 01:00:00,region-27,1,2240
2012-02-04 01:15:00,region-27,1,2230
2012-02-04 01:30:00,region-27,1,2225
2012-02-04 01:45:00,region-27,1,2219
2012-02-04 02:00:00,region-27,1,2216
2012-02-04 02:15:00,region-27,1,2211
2012-02-04 02:30:00,region-27,1,2202
2012-02-04 02:45:00,region-27,1,2189
2012-02-04 03:00:00,region-27,1,2181
2012-02-04 03:15:00,region-27,1,2167
2012-02-04 03:30:00,region-27,1,2162
2012-02-04 03:45:00,region-27,1,2153
2012-02-04 04:00:00,region-27,1,2145
2012-02-04 04:15:00,region-27,1,2133
2012-02-04 04:30:00,region-27,1,2126
2012-02-04 04:45:00,region-27,1,2120
2012-02-04 05:00:00,region-27,1,2108
2012-02-04 05:15:00,region-27,1,2095
2012-02-04 05:30:00,region-27,1,2083
2012-02-04 05:45:00,region-27,1,2079
2012-02-04 06:00:00,region-27,1,2075
2012-02-04 06:15:00,region-27,1,2065
2012-02-04 06:30:00,region-27,1,2059
2012-02-04 06:45:00,region-27,1,2050
2012-02-04 07:00:00,region-27,1,2045
2012-02-04 07:15:00,region-27,1,2039
2012-02-04 07:30:00,region-27,1,2033
2012-02-04 07:45:00,region-27,1,2022
2012-02-04 08:00:00,region-27,1,2012
2012-02-02 08:15:00,region-28,1,4314
2012-02-02 08:30:00,region-28,1,4294
2012-02-02 08:45:00,region-28,1,4274
2012-02-02 09:00:00,region-28,1,4250
2012-02-02 09:15:00,region-28,1,4237
2012-02-02 09:30:00,region-28,1,4223
2012-02-02 09:45:00,region-28,1,4207
2012-02-02 10:00:00,region-28,1,4188
2012-02-02 10:15:00,region-28,1,4172
2012-02-02 10:30:00,region-28,1,4153
2012-02-02 10:45:00,region-28,1,4135
2012-02-02 11:00:00,region-28,1,5153
2012-02-02 11:15:00,region-28,1,5129
2012-02-02 11:30:00,region-28,1,5112
2012-02-02 11:45:00,region-28,1,5096
2012-02-02 12:00:00,region-28,1,5080
2012-02-02 12:15:00,region-28,1,5052
2012-02-02 12:30:00,region-28,1,5038
2012-02-02 12:45:00,region-28,1,5004
2012-02-02 13:00:00,region-28,1,4990
2012-02-02 13:15:00,region-28,1,4969
2012-02-02 13:30:00,region-28,1,4952
2012-02-02 13:45:00,region-28,1,4944
2012-02-02 14:00:00,region-28,1,4919
2012-02-02 14:15:00,region-28,1,4892
2012-02-02 14:30:00,region-28,1,4884
2012-02-02 14:45:00,region-28,1,4866
2012-02-02 15:00:00,region-28,1,4837
2012-02-02 15:15:00,region-28,1,4812
2012-02-02 15:30:00,region-28,1,4790
2012-02-02 15:45:00,region-28,1,4784
2012-02-02 16:00:00,region-28,1,4766
2012-02-02 16:15:00,region-28,1,4750
2012-02-02 16:30:00,region-28,1,4733
2012-02-02 16:45:00,region-28,1,4722
2012-02-02 17:00:00,region-28,1,4705
2012-02-02 17:15:00,region-28,1,4682
2012-02-02 17:30:00,region-28,1,4666
2012-02-02 17:45:00,region-28,1,4650
2012-02-02 18:00:00,region-28,1,4629
2012-02-02 18:15:00,region-28,1,4615
2012-02-02 18:30:00,region-28,1,4598
2012-02-02 18:45:00,region-28,1,4587
2012-02-02 19:00:00,region-28,1,4560
2012-02-02 19:15:00,region-28,1,4540
2012-02-02 19:30:00,region-28,1,4521
2012-02-02 19:45:00,region-28,1,4502
2012-02-02 20:00:00,region-28,1,4480
2012-02-02 20:15:00,region-28,1,4461
2012-02-02 20:30:00,region-28,1,4446
2012-02-02 20:45:00,region-28,1,4431
2012-02-02 21:00:00,region-28,1,4415
2012-02-02 21:15:00,region-28,1,4399
2012-02-02 21:30:00,region-28,1,4379
2012-02-02 21:45:00,region-28,1,4362
2012-02-02 22:00:00,region-28,1,3472
2012-02-02 22:15:00,region-28,1,3456
2012-02-02 22:30:00,region-28,1,3431
2012-02-02 22:45:00,region-28,1,3422
2012-02-02 23:00:00,region-28,1,3406
2012-02-02 23:15:00,region-28,1,3397
2012-02-02 23:30:00,region-28,1,3381
2012-02-02 23:45:00,region-28,1,3367
2012-02-03 00:00:00,region-28,1,3347
2012-02-03 00:15:00,region-28,1,3334
2012-02-03 00:30:00,region-28,1,3324
2012-02-03 00:45:00,region-28,1,3307
2012-02-03 01:00:00,region-28,1,3299
2012-02-03 01:15:00,region-28,1,3286
2012-02-03 01:30:00,region-28,1,3271
2012-02-03 01:45:00,region-28,1,3264
2012-02-03 02:00:00,region-28,1,3243
2012-02-03 02:15:00,region-28,1,3230
2012-02-03 02:30:00,region-28,1,3217
2012-02-03 02:45:00,region-28,1,3206
2012-02-03 03:00:00,region-28,1,3198
2012-02-03 03:15:00,region-28,1,3187
2012-02-03 03:30:00,region-28,1,3173
2012-02-03 03:45:00,region-28,1,3163
2012-02-03 04:00:00,region-28,1,3150
2012-02-03 04:15:00,region-28,1,3136
2012-02-03 04:30:00,region-28,1,3121
2012-02-03 04:45:00,region-28,1,3106
2012-02-03 05:00:00,region-28,1,3089
2012-02-03 05:15:00,region-28,1,3078
2012-02-03 05:30:00,region-28,1,3073
2012-02-03 05:45:00,region-28,1,3059
2012-02-03 06:00:00,region-28,1,3044
2012-02-03 06:15:00,region-28,1,3034
2012-02-03 06:30:00,region-28,1,3020
2012-02-03 06:45:00,region-28,1,3002
2012-02-03 07:00:00,region-28,1,2989
2012-02-03 07:15:00,region-28,1,2984
2012-02-03 07:30:00,region-28,1,2980
2012-02-03 07:45:00,region-28,1,2975
2012-02-03 08:00:00,region-28,1,2960
2012-02-03 08:15:00,region-28,1,2941
2012-02-03 08:30:00,region-28,1,2931
2012-02-03 08:45:00,region-28,1,2924
2012-02-03 09:00:00,region-28,1,2911
2012-02-03 09:15:00,region-28,1,2897
2012-02-03 09:30:00,region-28,1,2892
2012-02-03 09:45:00,region-28,1,2868
2012-02-03 10:00:00,region-28,1,2859
2012-02-03 10:15:00,region-28,1,2852
2012-02-03 10:30:00,region-28,1,2838
2012-02-03 10:45:00,region-28,1,2825
2012-02-03 11:00:00,region-28,1,3504
2012-02-03 11:15:00,region-28,1,3490
2012-02-03 11:30:00,region-28,1,3474
2012-02-03 11:45:00,region-28,1,3464
2012-02-03 12:00:00,region-28,1,3449
2012-02-03 12:15:00,region-28,1,3437
2012-02-03 12:30:00,region-28,1,3424
2012-02-03 12:45:00,region-28,1,3411
2012-02-03 13:00:00,region-28,1,3400
2012-02-03 13:15:00,region-28,1,3385
2012-02-03 13:30:00,region-28,1,3371
2012-02-03 13:45:00,region-28,1,3358
2012-02-03 14:00:00,region-28,1,3339
2012-02-03 14:15:00,region-28,1,3324
2012-02-03 14:30:00,region-28,1,3315
2012-02-03 14:45:00,region-28,1,3306
2012-02-03 15:00:00,region-28,1,3295
2012-02-03 15:15:00,region-28,1,3278
2012-02-03 15:30:00,region-28,1,3269
2012-02-03 15:45:00,region-28,1,3255
2012-02-03 16:00:00,region-28,1,3243
2012-02-03 16:15:00,region-28,1,3229
2012-02-03 16:30:00,region-28,1,3216
2012-02-03 16:45:00,region-28,1,3204
2012-02-03 17:00:00,region-28,1,3201
2012-02-03 17:15:00,region-28,1,3187
2012-02-03 17:30:00,region-28,1,3176
2012-02-03 17:45:00,region-28,1,3170
2012-02-03 18:00:00,region-28,1,3151
2012-02-03 18:15:00,region-28,1,3136
2012-02-03 18:30:00,region-28,1,3131
2012-02-03 18:45:00,region-28,1,3119
2012-02-03 19:00:00,region-28,1,3109
2012-02-03 19:15:00,region-28,1,3104
2012-02-03 19:30:00,region-28,1,3087
2012-02-03 19:45:00,region-28,1,3080
2012-02-03 20:00:00,region-28,1,3066
2012-02-03 20:15:00,region-28,1,3057
2012-02-03 20:30:00,region-28,1,3041
2012-02-03 20:45:00,region-28,1,3026
2012-02-03 21:00:00,region-28,1,3009
2012-02-03 21:15:00,region-28,1,2995
2012-02-03 21:30:00,region-28,1,2987
2012-02-03 21:45:00,region-28,1,2961
2012-02-03 22:00:00,region-28,1,2377
2012-02-03 22:15:00,region-28,1,2368
2012-02-03 22:30:00,region-28,1,2362
2012-02-03 22:45:00,region-28,1,2353
2012-02-03 23:00:00,region-28,1,2345
2012-02-03 23:15:00,region-28,1,2337
2012-02-03 23:30:00,region-28,1,2326
2012-02-03 23:45:00,region-28,1,2319
2012-02-04 00:00:00,region-28,1,2309
2012-02-04 00:15:00,region-28,1,2304
2012-02-04 00:30:00,region-28,1,2297
2012-02-04 00:45:00,region-28,1,2291
2012-02-04 01:00:00,region-28,1,2280
2012-02-04 01:15:00,region-28,1,2268
2012-02-04 01:30:00,region-28,1,2259
2012-02-04 01:45:00,region-28,1,2243
2012-02-04 02:00:00,region-28,1,2235
2012-02-04 02:15:00,region-28,1,2228
2012-02-04 02:30:00,region-28,1,2221
2012-02-04 02:45:00,region-28,1,2209
2012-02-04 03:00:00,region-28,1,2202
2012-02-04 03:15:00,region-28,1,2189
2012-02-04 03:30:00,region-28,1,2176
2012-02-04 03:45:00,region-28,1,2166
2012-02-04 04:00:00,region-28,1,2157
2012-02-04 04:15:00,region-28,1,2150
2012-02-04 04:30:00,region-28,1,2144
2012-02-04 04:45:00,region-28,1,2141
2012-02-04 05:00:00,region-28,1,2133
2012-02-04 05:15:00,region-28,1,2121
2012-02-04 05:30:00,region-28,1,2115
2012-02-04 05:45:00,region-28,1,2108
2012-02-04 06:00:00,region-28,1,2099
2012-02-04 06:15:00,region-28,1,2089
2012-02-04 06:30:00,region-28,1,2079
2012-02-04 06:45:00,region-28,1,2072
2012-02-04 07:00:00,region-28,1,2054
2012-02-04 07:15:00,region-28,1,2046
2012-02-04 07:30:00,region-28,1,2042
2012-02-04 07:45:00,region-28,1,2036
2012-02-04 08:00:00,region-28,1,2030
2012-02-02 08:15:00,region-29,1,4369
2012-02-02 08:30:00,region-29,1,4355
2012-02-02 08:45:00,region-29,1,4324
2012-02-02 09:00:00,region-29,1,4302
2012-02-02 09:15:00,region-29,1,4278
2012-02-02 09:30:00,region-29,1,4266
2012-02-02 09:45:00,region-29,1,4252
2012-02-02 10:00:00,region-29,1,4224
2012-02-02 10:15:00,region-29,1,4202
2012-02-02 10:30:00,region-29,1,4187
2012-02-02 10:45:00,region-29,1,4172
2012-02-02 11:00:00,region-29,1,4156
2012-02-02 11:15:00,region-29,1,4142
2012-02-02 11:30:00,region-29,1,4128
2012-02-02 11:45:00,region-29,1,4116
2012-02-02 12:00:00,region-29,1,4695
2012-02-02 12:15:00,region-29,1,4676
2012-02-02 12:30:00,region-29,1,4656
2012-02-02 12:45:00,region-29,1,4643
2012-02-02 13:00:00,region-29,1,5000
2012-02-02 13:15:00,region-29,1,4977
2012-02-02 13:30:00,region-29,1,4956
2012-02-02 13:45:00,region-29,1,4933
2012-02-02 14:00:00,region-29,1,4922
2012-02-02 14:15:00,region-29,1,4909
2012-02-02 14:30:00,region-29,1,4878
2012-02-02 14:45:00,region-29,1,4856
2012-02-02 15:00:00,region-29,1,4842
2012-02-02 15:15:00,region-29,1,4821
2012-02-02 15:30:00,region-29,1,4816
2012-02-02 15:45:00,region-29,1,4790
2012-02-02 16:00:00,region-29,1,4774
2012-02-02 16:15:00,region-29,1,4747
2012-02-02 16:30:00,region-29,1,4725
2012-02-02 16:45:00,region-29,1,4707
2012-02-02 17:00:00,region-29,1,4691
2012-02-02 17:15:00,region-29,1,4674
2012-02-02 17:30:00,region-29,1,4655
2012-02-02 17:45:00,region-29,1,4624
2012-02-02 18:00:00,region-29,1,4606
2012-02-02 18:15:00,region-29,1,4587
2012-02-02 18:30:00,region-29,1,4570
2012-02-02 18:45:00,region-29,1,4558
2012-02-02 19:00:00,region-29,1,4544
2012-02-02 19:15:00,region-29,1,4522
2012-02-02 19:30:00,region-29,1,4498
2012-02-02 19:45:00,region-29,1,4485
2012-02-02 20:00:00,region-29,1,4464
2012-02-02 20:15:00,region-29,1,4445
2012-02-02 20:30:00,region-29,1,4434
2012-02-02 20:45:00,region-29,1,4415
2012-02-02 21:00:00,region-29,1,4399
2012-02-02 21:15:00,region-29,1,4387
2012-02-02 21:30:00,region-29,1,4366
2012-02-02 21:45:00,region-29,1,4352
2012-02-02 22:00:00,region-29,1,4340
2012-02-02 22:15:00,region-29,1,4312
2012-02-02 22:30:00,region-29,1,4300
2012-02-02 22:45:00,region-29,1,4281
2012-02-02 23:00:00,region-29,1,3778
2012-02-02 23:15:00,region-29,1,3766
2012-02-02 23:30:00,region-29,1,3755
2012-02-02 23:45:00,region-29,1,3729
2012-02-03 00:00:00,region-29,1,3395
2012-02-03 00:15:00,region-29,1,3378
2012-02-03 00:30:00,region-29,1,3370
2012-02-03 00:45:00,region-29,1,3360
2012-02-03 01:00:00,region-29,1,3345
2012-02-03 01:15:00,region-29,1,3336
2012-02-03 01:30:00,region-29,1,3322
2012-02-03 01:45:00,region-29,1,3308
2012-02-03 02:00:00,region-29,1,3299
2012-02-03 02:15:00,region-29,1,3285
2012-02-03 02:30:00,region-29,1,3275
2012-02-03 02:45:00,region-29,1,3263
2012-02-03 03:00:00,region-29,1,3252
2012-02-03 03:15:00,region-29,1,3235
2012-02-03 03:30:00,region-29,1,3222
2012-02-03 03:45:00,region-29,1,3215
2012-02-03 04:00:00,region-29,1,3195
2012-02-03 04:15:00,region-29,1,3180
2012-02-03 04:30:00,region-29,1,3169
2012-02-03 04:45:00,region-29,1,3157
2012-02-03 05:00:00,region-29,1,3139
2012-02-03 05:15:00,region-29,1,3136
2012-02-03 05:30:00,region-29,1,3125
2012-02-03 05:45:00,region-29,1,3112
2012-02-03 06:00:00,region-29,1,3104
2012-02-03 06:15:00,region-29,1,3089
2012-02-03 06:30:00,region-29,1,3075
2012-02-03 06:45:00,region-29,1,3060
2012-02-03 07:00:00,region-29,1,3050
2012-02-03 07:15:00,region-29,1,3030
2012-02-03 07:30:00,region-29,1,3013
2012-02-03 07:45:00,region-29,1,3009
2012-02-03 08:00:00,region-29,1,2995
2012-02-03 08:15:00,region-29,1,2983
2012-02-03 08:30:00,region-29,1,2974
2012-02-03 08:45:00,region-29,1,2956
2012-02-03 09:00:00,region-29,1,2940
2012-02-03 09:15:00,region-29,1,2931
2012-02-03 09:30:00,region-29,1,2921
2012-02-03 09:45:00,region-29,1,2909
2012-02-03 10:00:00,region-29,1,2905
2012-02-03 10:15:00,region-29,1,2892
2012-02-03 10:30:00,region-29,1,2875
2012-02-03 10:45:00,region-29,1,2865
2012-02-03 11:00:00,region-29,1,2850
2012-02-03 11:15:00,region-29,1,2832
2012-02-03 11:30:00,region-29,1,2819
2012-02-03 11:45:00,region-29,1,2809
2012-02-03 12:00:00,region-29,1,3195
2012-02-03 12:15:00,region-29,1,3181
2012-02-03 12:30:00,region-29,1,3166
2012-02-03 12:45:00,region-29,1,3154
2012-02-03 13:00:00,region-29,1,3400
2012-02-03 13:15:00,region-29,1,3386
2012-02-03 13:30:00,region-29,1,3365
2012-02-03 13:45:00,region-29,1,3352
2012-02-03 14:00:00,region-29,1,3342
2012-02-03 14:15:00,region-29,1,3332
2012-02-03 14:30:00,region-29,1,3321
2012-02-03 14:45:00,region-29,1,3309
2012-02-03 15:00:00,region-29,1,3281
2012-02-03 15:15:00,region-29,1,3268
2012-02-03 15:30:00,region-29,1,3258
2012-02-03 15:45:00,region-29,1,3247
2012-02-03 16:00:00,region-29,1,3234
2012-02-03 16:15:00,region-29,1,3218
2012-02-03 16:30:00,region-29,1,3198
2012-02-03 16:45:00,region-29,1,3179
2012-02-03 17:00:00,region-29,1,3164
2012-02-03 17:15:00,region-29,1,3150
2012-02-03 17:30:00,region-29,1,3135
2012-02-03 17:45:00,region-29,1,3126
2012-02-03 18:00:00,region-29,1,3120
2012-02-03 18:15:00,region-29,1,3107
2012-02-03 18:30:00,region-29,1,3101
2012-02-03 18:45:00,region-29,1,3091
2012-02-03 19:00:00,region-29,1,3080
2012-02-03 19:15:00,region-29,1,3065
2012-02-03 19:30:00,region-29,1,3051
2012-02-03 19:45:00,region-29,1,3037
2012-02-03 20:00:00,region-29,1,3032
2012-02-03 20:15:00,region-29,1,3019
2012-02-03 20:30:00,region-29,1,3008
2012-02-03 20:45:00,region-29,1,2998
2012-02-03 21:00:00,region-29,1,2980
2012-02-03 21:15:00,region-29,1,2968
2012-02-03 21:30:00,region-29,1,2948
2012-02-03 21:45:00,region-29,1,2927
2012-02-03 22:00:00,region-29,1,2920
2012-02-03 22:15:00,region-29,1,2907
2012-02-03 22:30:00,region-29,1,2899
2012-02-03 22:45:00,region-29,1,2897
2012-02-03 23:00:00,region-29,1,2548
2012-02-03 23:15:00,region-29,1,2534
2012-02-03 23:30:00,region-29,1,2527
2012-02-03 23:45:00,region-29,1,2519
2012-02-04 00:00:00,region-29,1,2285
2012-02-04 00:15:00,region-29,1,2276
2012-02-04 00:30:00,region-29,1,2258
2012-02-04 00:45:00,region-29,1,2244
2012-02-04 01:00:00,region-29,1,2231
2012-02-04 01:15:00,region-29,1,2220
2012-02-04 01:30:00,region-29,1,2216
2012-02-04 01:45:00,region-29,1,2210
2012-02-04 02:00:00,region-29,1,2200
2012-02-04 02:15:00,region-29,1,2187
2012-02-04 02:30:00,region-29,1,2173
2012-02-04 02:45:00,region-29,1,2162
2012-02-04 03:00:00,region-29,1,2147
2012-02-04 03:15:00,region-29,1,2142
2012-02-04 03:30:00,region-29,1,2135
2012-02-04 03:45:00,region-29,1,2128
2012-02-04 04:00:00,region-29,1,2122
2012-02-04 04:15:00,region-29,1,2111
2012-02-04 04:30:00,region-29,1,2107
2012-02-04 04:45:00,region-29,1,2097
2012-02-04 05:00:00,region-29,1,2089
2012-02-04 05:15:00,region-29,1,2080
2012-02-04 05:30:00,region-29,1,2069
2012-02-04 05:45:00,region-29,1,2056
2012-02-04 06:00:00,region-29,1,2042
2012-02-04 06:15:00,region-29,1,2034
2012-02-04 06:30:00,region-29,1,2027
2012-02-04 06:45:00,region-29,1,2013
2012-02-04 07:00:00,region-29,1,2006
2012-02-04 07:15:00,region-29,1,2000
2012-02-04 07:30:00,region-29,1,1999
2012-02-04 07:45:00,region-29,1,1985
2012-02-04 08:00:00,region-29,1,1979
2012-02-02 08:15:00,region-30,1,4256
2012-02-02 08:30:00,region-30,1,4235
2012-02-02 08:45:00,region-30,1,4226
2012-02-02 09:00:00,region-30,1,4207
2012-02-02 09:15:00,region-30,1,4185
2012-02-02 09:30:00,region-30,1,4172
2012-02-02 09:45:00,region-30,1,4154
2012-02-02 10:00:00,region-30,1,4135
2012-02-02 10:15:00,region-30,1,4127
2012-02-02 10:30:00,region-30,1,4118
2012-02-02 10:45:00,region-30,1,4105
2012-02-02 11:00:00,region-30,1,4083
2012-02-02 11:15:00,region-30,1,4065
2012-02-02 11:30:00,region-30,1,4052
2012-02-02 11:45:00,region-30,1,4037
2012-02-02 12:00:00,region-30,1,4026
2012-02-02 12:15:00,region-30,1,4011
2012-02-02 12:30:00,region-30,1,3989
2012-02-02 12:45:00,region-30,1,3977
2012-02-02 13:00:00,region-30,1,5016
2012-02-02 13:15:00,region-30,1,5005
2012-02-02 13:30:00,region-30,1,4995
2012-02-02 13:45:00,region-30,1,4973
2012-02-02 14:00:00,region-30,1,4955
2012-02-02 14:15:00,region-30,1,4951
2012-02-02 14:30:00,region-30,1,4934
2012-02-02 14:45:00,region-30,1,4919
2012-02-02 15:00:00,region-30,1,4900
2012-02-02 15:15:00,region-30,1,4891
2012-02-02 15:30:00,region-30,1,4874
2012-02-02 15:45:00,region-30,1,4849
2012-02-02 16:00:00,region-30,1,4829
2012-02-02 16:15:00,region-30,1,4812
2012-02-02 16:30:00,region-30,1,4790
2012-02-02 16:45:00,region-30,1,4769
2012-02-02 17:00:00,region-30,1,4754
2012-02-02 17:15:00,region-30,1,4734
2012-02-02 17:30:00,region-30,1,4725
2012-02-02 17:45:00,region-30,1,4711
2012-02-02 18:00:00,region-30,1,4693
2012-02-02 18:15:00,region-30,1,4675
2012-02-02 18:30:00,region-30,1,4657
2012-02-02 18:45:00,region-30,1,4632
2012-02-02 19:00:00,region-30,1,4609
2012-02-02 19:15:00,region-30,1,4585
2012-02-02 19:30:00,region-30,1,4575
2012-02-02 19:45:00,region-30,1,4550
2012-02-02 20:00:00,region-30,1,4537
2012-02-02 20:15:00,region-30,1,4510
2012-02-02 20:30:00,region-30,1,4491
2012-02-02 20:45:00,region-30,1,4480
2012-02-02 21:00:00,region-30,1,4462
2012-02-02 21:15:00,region-30,1,4443
2012-02-02 21:30:00,region-30,1,4432
2012-02-02 21:45:00,region-30,1,4416
2012-02-02 22:00:00,region-30,1,4405
2012-02-02 22:15:00,region-30,1,4380
2012-02-02 22:30:00,region-30,1,4359
2012-02-02 22:45:00,region-30,1,4349
2012-02-02 23:00:00,region-30,1,4322
2012-02-02 23:15:00,region-30,1,4308
2012-02-02 23:30:00,region-30,1,4288
2012-02-02 23:45:00,region-30,1,4269
2012-02-03 00:00:00,region-30,1,3360
2012-02-03 00:15:00,region-30,1,3350
2012-02-03 00:30:00,region-30,1,3337
2012-02-03 00:45:00,region-30,1,3329
2012-02-03 01:00:00,region-30,1,3317
2012-02-03 01:15:00,region-30,1,3305
2012-02-03 01:30:00,region-30,1,3299
2012-02-03 01:45:00,region-30,1,3287
2012-02-03 02:00:00,region-30,1,3272
2012-02-03 02:15:00,region-30,1,3256
2012-02-03 02:30:00,region-30,1,3238
2012-02-03 02:45:00,region-30,1,3228
2012-02-03 03:00:00,region-30,1,3213
2012-02-03 03:15:00,region-30,1,3197
2012-02-03 03:30:00,region-30,1,3189
2012-02-03 03:45:00,region-30,1,3169
2012-02-03 04:00:00,region-30,1,3150
2012-02-03 04:15:00,region-30,1,3139
2012-02-03 04:30:00,region-30,1,3126
2012-02-03 04:45:00,region-30,1,3115
2012-02-03 05:00:00,region-30,1,3107
2012-02-03 05:15:00,region-30,1,3100
2012-02-03 05:30:00,region-30,1,3089
2012-02-03 05:45:00,region-30,1,3077
