businessunit,healthtime,a1,a2,a3,a4,a5,p1,p2,p3,p4,p5
region-43,2012-02-04 07:45:00,4326,2,0,0,0,1993,1580,602,121,32
region-43,2012-02-04 08:00:00,4324,6,0,0,0,1984,1587,602,125,32
region-48,2012-02-02 08:15:00,4289,7,0,0,0,4280,16,0,0,0
region-48,2012-02-02 08:30:00,4287,2,0,0,0,4257,32,0,0,0
region-48,2012-02-02 08:45:00,4285,3,0,0,0,4242,46,0,0,0
region-48,2012-02-02 09:00:00,4285,3,0,0,0,4226,62,0,0,0
region-48,2012-02-02 09:15:00,4283,4,0,0,0,4212,74,1,0,0
region-48,2012-02-02 09:30:00,4283,4,0,0,0,4194,92,1,0,0
region-48,2012-02-02 09:45:00,4280,6,0,0,0,4175,110,1,0,0
region-48,2012-02-02 10:00:00,4281,2,0,0,0,4156,126,1,0,0
region-48,2012-02-02 10:15:00,4287,2,0,0,0,4152,135,2,0,0
region-48,2012-02-02 10:30:00,4289,2,0,0,0,4140,148,3,0,0
region-48,2012-02-02 10:45:00,4292,0,0,0,0,4117,171,4,0,0
region-48,2012-02-02 11:00:00,4288,4,0,0,0,4097,190,5,0,0
region-48,2012-02-02 11:15:00,4287,2,0,0,0,4078,206,5,0,0
region-48,2012-02-02 11:30:00,4286,5,0,0,0,4065,221,5,0,0
region-48,2012-02-02 11:45:00,4283,4,0,0,0,4046,235,5,1,0
region-48,2012-02-02 12:00:00,4285,1,0,0,0,4034,242,9,1,0
region-48,2012-02-02 12:15:00,4283,6,0,0,0,4017,260,11,1,0
region-48,2012-02-02 12:30:00,4276,8,0,0,0,3994,277,12,1,0
region-48,2012-02-02 12:45:00,4282,1,0,0,0,3977,293,12,1,0
region-48,2012-02-02 13:00:00,4284,2,0,0,0,3962,311,12,1,0
region-48,2012-02-02 13:15:00,4281,4,0,0,0,3944,325,15,1,0
region-48,2012-02-02 13:30:00,4286,2,0,0,0,3931,339,16,2,0
region-48,2012-02-02 13:45:00,4285,4,0,0,0,3914,355,18,2,0
region-48,2012-02-02 14:00:00,4289,1,0,0,0,3904,365,19,2,0
region-48,2012-02-02 14:15:00,4287,4,0,0,0,3885,384,20,2,0
region-48,2012-02-02 14:30:00,4286,5,0,0,0,3867,400,22,2,0
region-48,2012-02-02 14:45:00,4285,2,0,0,0,3845,415,25,2,0
region-48,2012-02-02 15:00:00,5214,6,106,24,64,4834,547,31,2,0
region-48,2012-02-02 15:15:00,5200,4,122,29,60,4811,563,39,2,0
region-48,2012-02-02 15:30:00,5215,2,112,28,60,4796,576,43,2,0
region-48,2012-02-02 15:45:00,5239,7,94,29,49,4785,586,45,2,0
region-48,2012-02-02 16:00:00,5204,3,112,28,68,4766,599,48,2,0
region-48,2012-02-02 16:15:00,5203,10,114,23,70,4753,616,49,2,0
region-48,2012-02-02 16:30:00,5215,8,116,27,47,4726,634,51,2,0
region-48,2012-02-02 16:45:00,5202,7,111,35,54,4705,647,54,3,0
region-48,2012-02-02 17:00:00,5189,8,118,25,69,4688,659,58,4,0
region-48,2012-02-02 17:15:00,5179,4,134,28,61,4671,669,62,4,0
region-48,2012-02-02 17:30:00,5196,6,121,28,61,4657,683,67,5,0
region-48,2012-02-02 17:45:00,5204,7,117,29,57,4643,698,68,5,0
region-48,2012-02-02 18:00:00,5203,3,118,32,59,4622,718,70,5,0
region-48,2012-02-02 18:15:00,5233,5,100,28,52,4610,731,72,5,0
region-48,2012-02-02 18:30:00,5225,7,105,27,52,4592,743,76,5,0
region-48,2012-02-02 18:45:00,5201,4,119,29,60,4577,753,78,5,0
region-48,2012-02-02 19:00:00,5197,6,116,18,77,4562,767,80,5,0
region-48,2012-02-02 19:15:00,5170,9,130,21,82,4545,780,82,5,0
region-48,2012-02-02 19:30:00,5203,7,92,38,72,4525,796,86,5,0
region-48,2012-02-02 19:45:00,5189,6,130,26,63,4512,805,92,5,0
region-48,2012-02-02 20:00:00,5194,7,114,31,66,4501,813,93,5,0
region-48,2012-02-02 20:15:00,5205,5,99,27,74,4486,825,94,5,0
region-48,2012-02-02 20:30:00,5217,9,106,28,54,4466,847,96,5,0
region-48,2012-02-02 20:45:00,5210,6,116,27,52,4446,857,102,6,0
region-48,2012-02-02 21:00:00,5190,6,121,33,63,4438,863,106,6,0
region-48,2012-02-02 21:15:00,5188,6,121,25,73,4421,873,113,6,0
region-48,2012-02-02 21:30:00,5196,5,125,25,61,4402,886,117,7,0
region-48,2012-02-02 21:45:00,5207,6,103,31,66,4379,910,117,7,0
region-48,2012-02-02 22:00:00,5231,4,96,34,47,4361,925,118,8,0
region-48,2012-02-02 22:15:00,5219,8,112,28,48,4343,944,119,9,0
region-48,2012-02-02 22:30:00,5197,4,119,32,60,4319,962,122,9,0
region-48,2012-02-02 22:45:00,5204,5,117,37,56,4307,972,129,11,0
region-48,2012-02-02 23:00:00,5200,8,107,35,67,4287,986,133,11,0
region-48,2012-02-02 23:15:00,5219,6,105,25,59,4271,995,136,12,0
region-48,2012-02-02 23:30:00,5229,10,100,22,52,4258,1001,141,13,0
region-48,2012-02-02 23:45:00,5206,4,104,36,59,4241,1010,144,14,0
region-48,2012-02-03 00:00:00,5198,8,118,22,65,4230,1021,146,14,0
region-48,2012-02-03 00:15:00,5209,5,117,20,57,4215,1028,151,14,0
region-48,2012-02-03 00:30:00,5206,7,117,34,49,4210,1031,158,14,0
region-48,2012-02-03 00:45:00,5217,6,90,27,74,4197,1043,160,14,0
region-48,2012-02-03 01:00:00,5234,6,99,25,51,4181,1057,163,14,0
region-48,2012-02-03 01:15:00,5216,4,114,27,52,4166,1068,165,14,0
region-48,2012-02-03 01:30:00,5220,6,110,27,56,4141,1095,168,15,0
region-48,2012-02-03 01:45:00,5228,7,97,26,57,4123,1103,172,17,0
region-48,2012-02-03 02:00:00,4280,4,0,0,0,3248,886,136,14,0
region-48,2012-02-03 02:15:00,4279,3,0,0,0,3232,894,141,15,0
region-48,2012-02-03 02:30:00,4283,2,0,0,0,3225,902,142,16,0
region-48,2012-02-03 02:45:00,4284,3,0,0,0,3218,908,143,18,0
region-48,2012-02-03 03:00:00,4286,3,0,0,0,3210,916,142,21,0
region-48,2012-02-03 03:15:00,4285,2,0,0,0,3200,923,143,21,0
region-48,2012-02-03 03:30:00,4284,5,0,0,0,3188,934,145,21,1
region-48,2012-02-03 03:45:00,4288,0,0,0,0,3172,946,148,21,1
region-48,2012-02-03 04:00:00,4290,1,0,0,0,3159,961,149,21,1
region-48,2012-02-03 04:15:00,4288,3,0,0,0,3153,964,151,22,1
region-48,2012-02-03 04:30:00,4287,4,0,0,0,3141,973,151,25,1
region-48,2012-02-03 04:45:00,4286,3,0,0,0,3127,981,154,26,1
region-48,2012-02-03 05:00:00,4284,3,0,0,0,3107,996,156,27,1
region-48,2012-02-03 05:15:00,4286,2,0,0,0,3100,1000,160,27,1
region-48,2012-02-03 05:30:00,4287,2,0,0,0,3093,1007,161,27,1
region-48,2012-02-03 05:45:00,4288,2,0,0,0,3083,1017,161,27,2
region-48,2012-02-03 06:00:00,4289,3,0,0,0,3069,1029,165,27,2
region-48,2012-02-03 06:15:00,4287,3,0,0,0,3059,1030,171,28,2
region-48,2012-02-03 06:30:00,4286,4,0,0,0,3052,1031,176,29,2
region-48,2012-02-03 06:45:00,4287,2,0,0,0,3036,1040,180,31,2
region-48,2012-02-03 07:00:00,4288,2,0,0,0,3020,1053,184,31,2
region-48,2012-02-03 07:15:00,4286,4,0,0,0,3011,1056,190,31,2
region-48,2012-02-03 07:30:00,4283,4,0,0,0,2989,1072,193,31,2
region-48,2012-02-03 07:45:00,4280,5,0,0,0,2979,1080,193,31,2
region-48,2012-02-03 08:00:00,4278,5,0,0,0,2969,1081,200,31,2
region-48,2012-02-03 08:15:00,4275,6,0,0,0,2957,1081,209,32,2
region-48,2012-02-03 08:30:00,4276,5,0,0,0,2950,1083,212,34,2
region-48,2012-02-03 08:45:00,4279,5,0,0,0,2942,1090,216,33,3
region-48,2012-02-03 09:00:00,4277,8,0,0,0,2935,1094,220,33,3
region-48,2012-02-03 09:15:00,4276,5,0,0,0,2914,1106,224,34,3
region-48,2012-02-03 09:30:00,4280,5,0,0,0,2907,1110,231,34,3
region-48,2012-02-03 09:45:00,4279,6,0,0,0,2905,1107,233,37,3
region-48,2012-02-03 10:00:00,4276,6,0,0,0,2892,1113,234,38,5
region-48,2012-02-03 10:15:00,4277,4,0,0,0,2880,1116,241,39,5
region-48,2012-02-03 10:30:00,4274,8,0,0,0,2876,1116,247,38,5
region-48,2012-02-03 10:45:00,4276,4,0,0,0,2858,1124,253,39,6
region-48,2012-02-03 11:00:00,4280,4,0,0,0,2850,1131,258,39,6
region-48,2012-02-03 11:15:00,4278,8,0,0,0,2842,1138,259,41,6
region-48,2012-02-03 11:30:00,4275,7,0,0,0,2828,1147,260,41,6
region-48,2012-02-03 11:45:00,4280,2,0,0,0,2820,1150,266,40,6
region-48,2012-02-03 12:00:00,4280,6,0,0,0,2807,1160,272,41,6
region-48,2012-02-03 12:15:00,4282,2,0,0,0,2798,1166,272,42,6
region-48,2012-02-03 12:30:00,4284,3,0,0,0,2787,1179,270,45,6
region-48,2012-02-03 12:45:00,4285,3,0,0,0,2777,1186,273,46,6
region-48,2012-02-03 13:00:00,4283,3,0,0,0,2766,1194,274,46,6
region-48,2012-02-03 13:15:00,4279,6,0,0,0,2758,1196,277,48,6
region-48,2012-02-03 13:30:00,4275,6,0,0,0,2750,1198,278,49,6
region-48,2012-02-03 13:45:00,4284,2,0,0,0,2742,1202,287,49,6
region-48,2012-02-03 14:00:00,4282,6,0,0,0,2731,1209,292,50,6
region-48,2012-02-03 14:15:00,4282,3,0,0,0,2716,1213,299,51,6
region-48,2012-02-03 14:30:00,4281,4,0,0,0,2709,1213,305,51,7
region-48,2012-02-03 14:45:00,4284,2,0,0,0,2700,1221,304,54,7
region-48,2012-02-03 15:00:00,5214,3,110,23,64,3377,1554,401,73,9
region-48,2012-02-03 15:15:00,5206,6,136,16,55,3368,1561,407,74,9
region-48,2012-02-03 15:30:00,5201,4,118,29,63,3350,1570,412,74,9
region-48,2012-02-03 15:45:00,5204,9,119,23,59,3335,1582,412,76,9
region-48,2012-02-03 16:00:00,5206,9,104,32,62,3318,1592,418,76,9
region-48,2012-02-03 16:15:00,5215,5,113,22,55,3311,1587,426,77,9
region-48,2012-02-03 16:30:00,5198,8,115,32,57,3301,1590,431,78,10
region-48,2012-02-03 16:45:00,5194,6,119,31,61,3289,1597,435,79,11
region-48,2012-02-03 17:00:00,5236,10,92,19,54,3267,1617,436,79,12
region-48,2012-02-03 17:15:00,5212,6,103,22,64,3257,1622,437,79,12
region-48,2012-02-03 17:30:00,5195,8,124,22,58,3243,1629,443,80,12
region-48,2012-02-03 17:45:00,5173,3,140,31,60,3235,1632,445,83,12
region-48,2012-02-03 18:00:00,5199,11,100,49,54,3232,1630,453,86,12
region-48,2012-02-03 18:15:00,5185,4,122,29,68,3223,1631,455,86,13
region-48,2012-02-03 18:30:00,5221,0,109,32,53,3218,1635,459,90,13
region-48,2012-02-03 18:45:00,5231,3,106,28,53,3207,1643,466,91,14
region-48,2012-02-03 19:00:00,5222,9,113,20,59,3196,1652,468,92,15
region-48,2012-02-03 19:15:00,5234,3,98,26,55,3179,1653,477,91,16
region-48,2012-02-03 19:30:00,5205,8,118,32,54,3168,1658,480,94,17
region-48,2012-02-03 19:45:00,5207,5,113,38,50,3154,1664,482,96,17
region-48,2012-02-03 20:00:00,5220,6,105,22,59,3134,1678,485,98,17
region-48,2012-02-03 20:15:00,5181,10,132,25,67,3129,1678,490,100,18
region-48,2012-02-03 20:30:00,5211,4,107,26,59,3109,1685,493,101,19
region-48,2012-02-03 20:45:00,5217,7,99,21,69,3103,1688,499,104,19
region-48,2012-02-03 21:00:00,5209,11,113,36,43,3092,1692,504,105,19
region-48,2012-02-03 21:15:00,5219,9,96,22,58,3074,1702,505,104,19
region-48,2012-02-03 21:30:00,5192,6,122,32,55,3068,1700,515,105,19
region-48,2012-02-03 21:45:00,5207,5,102,29,65,3050,1706,526,107,19
region-48,2012-02-03 22:00:00,5167,9,135,35,64,3044,1704,532,111,19
region-48,2012-02-03 22:15:00,5213,8,107,23,59,3037,1708,532,114,19
region-48,2012-02-03 22:30:00,5204,12,104,28,66,3024,1718,538,114,20
region-48,2012-02-03 22:45:00,5200,6,111,28,63,3014,1718,540,116,20
region-48,2012-02-03 23:00:00,5203,2,114,37,54,3002,1726,544,117,21
region-48,2012-02-03 23:15:00,5203,6,106,28,73,2993,1736,547,119,21
region-48,2012-02-03 23:30:00,5208,6,115,32,54,2975,1744,550,124,22
region-48,2012-02-03 23:45:00,5211,5,116,21,60,2963,1750,547,131,22
region-48,2012-02-04 00:00:00,5203,5,116,29,59,2949,1756,550,135,22
region-48,2012-02-04 00:15:00,5207,2,118,29,57,2940,1758,558,135,22
region-48,2012-02-04 00:30:00,5196,9,122,26,65,2929,1764,565,138,22
region-48,2012-02-04 00:45:00,5214,7,107,32,53,2915,1771,566,139,22
region-48,2012-02-04 01:00:00,5202,3,107,32,67,2900,1778,565,146,22
region-48,2012-02-04 01:15:00,5209,6,106,29,62,2887,1785,567,151,22
region-48,2012-02-04 01:30:00,5201,2,134,25,52,2879,1789,572,152,22
region-48,2012-02-04 01:45:00,5211,5,116,23,63,2871,1792,577,156,22
region-48,2012-02-04 02:00:00,4282,4,0,0,0,2288,1409,444,125,20
region-48,2012-02-04 02:15:00,4283,4,0,0,0,2282,1403,457,125,20
region-48,2012-02-04 02:30:00,4285,2,0,0,0,2273,1405,464,126,19
region-48,2012-02-04 02:45:00,4282,5,0,0,0,2263,1412,466,126,20
region-48,2012-02-04 03:00:00,4280,6,0,0,0,2251,1417,471,127,20
region-48,2012-02-04 03:15:00,4281,5,0,0,0,2237,1426,473,129,21
region-48,2012-02-04 03:30:00,4282,3,0,0,0,2222,1438,474,130,21
region-48,2012-02-04 03:45:00,4281,2,0,0,0,2213,1435,483,131,21
region-48,2012-02-04 04:00:00,4275,8,0,0,0,2206,1441,481,132,23
region-48,2012-02-04 04:15:00,4279,5,0,0,0,2201,1437,488,134,24
region-48,2012-02-04 04:30:00,4276,6,0,0,0,2191,1441,490,136,24
region-48,2012-02-04 04:45:00,4276,2,0,0,0,2179,1442,493,140,24
region-48,2012-02-04 05:00:00,4277,5,0,0,0,2174,1447,497,139,25
region-48,2012-02-04 05:15:00,4280,7,0,0,0,2173,1446,504,137,27
region-48,2012-02-04 05:30:00,4277,6,0,0,0,2166,1446,504,139,28
region-48,2012-02-04 05:45:00,4273,6,0,0,0,2159,1448,505,139,28
region-48,2012-02-04 06:00:00,4277,4,0,0,0,2148,1455,509,141,28
region-48,2012-02-04 06:15:00,4278,4,0,0,0,2140,1458,512,144,28
region-48,2012-02-04 06:30:00,4279,3,0,0,0,2129,1459,519,147,28
region-48,2012-02-04 06:45:00,4281,5,0,0,0,2113,1469,528,146,30
region-48,2012-02-04 07:00:00,4281,4,0,0,0,2106,1469,534,145,31
region-48,2012-02-04 07:15:00,4282,5,0,0,0,2101,1474,533,147,32
region-48,2012-02-04 07:30:00,4282,2,0,0,0,2093,1471,538,149,33
region-48,2012-02-04 07:45:00,4280,5,0,0,0,2084,1474,542,151,34
region-48,2012-02-04 08:00:00,4277,5,0,0,0,2072,1482,541,153,34
region-49,2012-02-02 08:15:00,4329,3,0,0,0,4319,13,0,0,0
region-49,2012-02-02 08:30:00,4327,2,0,0,0,4295,34,0,0,0
region-49,2012-02-02 08:45:00,4323,4,0,0,0,4272,55,0,0,0
region-49,2012-02-02 09:00:00,4319,7,0,0,0,4252,74,0,0,0
region-49,2012-02-02 09:15:00,4321,1,0,0,0,4232,90,0,0,0
region-49,2012-02-02 09:30:00,4319,4,0,0,0,4222,101,0,0,0
region-49,2012-02-02 09:45:00,4317,4,0,0,0,4203,117,1,0,0
region-49,2012-02-02 10:00:00,4313,7,0,0,0,4187,132,1,0,0
region-49,2012-02-02 10:15:00,4317,2,0,0,0,4169,149,1,0,0
region-49,2012-02-02 10:30:00,4319,0,0,0,0,4150,168,1,0,0
region-49,2012-02-02 10:45:00,4320,4,0,0,0,4138,185,1,0,0
region-49,2012-02-02 11:00:00,4321,4,0,0,0,4121,203,1,0,0
region-49,2012-02-02 11:15:00,4315,9,0,0,0,4104,218,2,0,0
region-49,2012-02-02 11:30:00,4314,4,0,0,0,4089,226,3,0,0
region-49,2012-02-02 11:45:00,4319,3,0,0,0,4078,239,5,0,0
region-49,2012-02-02 12:00:00,4317,5,0,0,0,4059,257,6,0,0
region-49,2012-02-02 12:15:00,4318,5,0,0,0,4035,281,7,0,0
region-49,2012-02-02 12:30:00,4317,4,0,0,0,4018,296,7,0,0
region-49,2012-02-02 12:45:00,4316,7,0,0,0,4005,311,7,0,0
region-49,2012-02-02 13:00:00,4319,3,0,0,0,3991,324,7,0,0
region-49,2012-02-02 13:15:00,4317,5,0,0,0,3970,345,7,0,0
region-49,2012-02-02 13:30:00,4317,3,0,0,0,3950,362,8,0,0
region-49,2012-02-02 13:45:00,4315,5,0,0,0,3932,379,9,0,0
region-49,2012-02-02 14:00:00,4316,5,0,0,0,3921,388,12,0,0
region-49,2012-02-02 14:15:00,4315,6,0,0,0,3912,397,12,0,0
region-49,2012-02-02 14:30:00,4315,5,0,0,0,3892,413,15,0,0
region-49,2012-02-02 14:45:00,4314,4,0,0,0,3873,430,15,0,0
region-49,2012-02-02 15:00:00,4735,2,69,19,31,4337,501,18,0,0
region-49,2012-02-02 15:15:00,4773,7,43,14,23,4324,515,20,1,0
region-49,2012-02-02 15:30:00,4744,7,59,19,30,4306,530,22,1,0
region-49,2012-02-02 15:45:00,4761,3,59,16,24,4292,541,28,2,0
region-49,2012-02-02 16:00:00,5195,7,114,29,64,4747,627,33,2,0
region-49,2012-02-02 16:15:00,5208,7,114,25,52,4723,645,36,2,0
region-49,2012-02-02 16:30:00,5206,7,109,31,56,4711,655,41,2,0
region-49,2012-02-02 16:45:00,5179,7,124,29,68,4686,677,42,2,0
region-49,2012-02-02 17:00:00,5200,3,110,28,64,4669,689,44,3,0
region-49,2012-02-02 17:15:00,5199,4,102,34,70,4660,696,49,4,0
region-49,2012-02-02 17:30:00,5205,2,114,20,70,4642,713,52,4,0
region-49,2012-02-02 17:45:00,5211,10,99,32,60,4622,733,53,4,0
region-49,2012-02-02 18:00:00,5206,4,110,29,59,4593,755,56,4,0
region-49,2012-02-02 18:15:00,5207,6,122,20,54,4572,776,57,3,1
region-49,2012-02-02 18:30:00,5215,7,94,27,64,4556,784,62,4,1
region-49,2012-02-02 18:45:00,5168,10,127,32,68,4534,803,62,5,1
region-49,2012-02-02 19:00:00,5210,2,109,19,64,4511,822,65,5,1
region-49,2012-02-02 19:15:00,5175,16,125,37,56,4501,833,69,5,1
region-49,2012-02-02 19:30:00,5182,3,132,31,51,4477,842,74,5,1
region-49,2012-02-02 19:45:00,5207,7,106,27,57,4463,858,77,5,1
region-49,2012-02-02 20:00:00,5200,6,118,27,56,4448,871,82,5,1
region-49,2012-02-02 20:15:00,5209,6,115,23,52,4429,886,84,5,1
region-49,2012-02-02 20:30:00,5202,5,116,24,59,4410,900,90,5,1
region-49,2012-02-02 20:45:00,5223,4,108,21,53,4392,916,95,5,1
region-49,2012-02-02 21:00:00,5195,9,113,36,57,4381,922,101,5,1
region-49,2012-02-02 21:15:00,5189,8,98,41,71,4366,932,103,5,1
region-49,2012-02-02 21:30:00,5205,8,120,24,50,4342,953,106,5,1
region-49,2012-02-02 21:45:00,5186,5,129,26,58,4318,967,113,5,1
region-49,2012-02-02 22:00:00,5225,5,102,28,45,4300,985,114,5,1
region-49,2012-02-02 22:15:00,5189,6,130,22,58,4279,1001,118,6,1
region-49,2012-02-02 22:30:00,5230,6,108,20,47,4271,1010,121,8,1
region-49,2012-02-02 22:45:00,5187,4,117,34,69,4256,1024,121,9,1
region-49,2012-02-02 23:00:00,5219,5,98,34,57,4245,1032,125,10,1
region-49,2012-02-02 23:15:00,5204,13,108,18,66,4224,1043,132,9,1
region-49,2012-02-02 23:30:00,5199,6,105,27,64,4201,1056,134,9,1
region-49,2012-02-02 23:45:00,5191,4,112,26,72,4184,1076,135,9,1
region-49,2012-02-03 00:00:00,5223,1,99,28,52,4167,1084,142,9,1
region-49,2012-02-03 00:15:00,5225,6,99,27,56,4153,1103,145,11,1
region-49,2012-02-03 00:30:00,5208,4,117,36,49,4142,1110,149,12,1
region-49,2012-02-03 00:45:00,5209,10,103,28,61,4116,1125,157,12,1
region-49,2012-02-03 01:00:00,5201,8,112,28,57,4086,1144,163,12,1
region-49,2012-02-03 01:15:00,5193,5,118,31,56,4065,1153,172,12,1
region-49,2012-02-03 01:30:00,5195,6,118,19,65,4054,1159,176,13,1
region-49,2012-02-03 01:45:00,5196,3,111,35,60,4034,1176,180,14,1
region-49,2012-02-03 02:00:00,4780,6,47,12,25,3619,1073,164,13,1
region-49,2012-02-03 02:15:00,4750,4,78,10,28,3611,1076,169,13,1
region-49,2012-02-03 02:30:00,4770,4,55,14,27,3602,1079,175,13,1
region-49,2012-02-03 02:45:00,4778,2,54,12,24,3589,1090,176,14,1
region-49,2012-02-03 03:00:00,4320,4,0,0,0,3180,966,163,14,1
region-49,2012-02-03 03:15:00,4321,1,0,0,0,3158,986,159,18,1
region-49,2012-02-03 03:30:00,4321,4,0,0,0,3149,990,164,21,1
region-49,2012-02-03 03:45:00,4319,6,0,0,0,3135,1000,168,21,1
region-49,2012-02-03 04:00:00,4319,3,0,0,0,3114,1017,169,21,1
region-49,2012-02-03 04:15:00,4318,4,0,0,0,3099,1026,175,21,1
region-49,2012-02-03 04:30:00,4313,7,0,0,0,3084,1035,178,22,1
region-49,2012-02-03 04:45:00,4309,7,0,0,0,3067,1045,179,24,1
region-49,2012-02-03 05:00:00,4314,5,0,0,0,3061,1053,180,23,2
region-49,2012-02-03 05:15:00,4311,5,0,0,0,3042,1064,185,23,2
region-49,2012-02-03 05:30:00,4313,4,0,0,0,3036,1068,188,23,2
region-49,2012-02-03 05:45:00,4315,7,0,0,0,3031,1071,194,24,2
region-49,2012-02-03 06:00:00,4316,3,0,0,0,3015,1079,199,24,2
region-49,2012-02-03 06:15:00,4314,5,0,0,0,3002,1088,202,24,3
region-49,2012-02-03 06:30:00,4312,3,0,0,0,2988,1092,208,24,3
region-49,2012-02-03 06:45:00,4318,4,0,0,0,2978,1101,216,24,3
region-49,2012-02-03 07:00:00,4322,1,0,0,0,2963,1113,219,25,3
region-49,2012-02-03 07:15:00,4323,2,0,0,0,2948,1129,219,26,3
region-49,2012-02-03 07:30:00,4318,9,0,0,0,2938,1139,221,26,3
region-49,2012-02-03 07:45:00,4317,4,0,0,0,2920,1149,221,28,3
region-49,2012-02-03 08:00:00,4318,1,0,0,0,2900,1161,227,28,3
region-49,2012-02-03 08:15:00,4317,5,0,0,0,2884,1176,231,27,4
region-49,2012-02-03 08:30:00,4318,3,0,0,0,2879,1177,233,27,5
region-49,2012-02-03 08:45:00,4319,5,0,0,0,2868,1187,236,28,5
region-49,2012-02-03 09:00:00,4317,4,0,0,0,2856,1192,240,28,5
region-49,2012-02-03 09:15:00,4317,4,0,0,0,2845,1200,243,28,5
region-49,2012-02-03 09:30:00,4319,6,0,0,0,2839,1209,244,28,5
region-49,2012-02-03 09:45:00,4316,4,0,0,0,2824,1214,248,28,6
region-49,2012-02-03 10:00:00,4314,5,0,0,0,2813,1222,249,29,6
region-49,2012-02-03 10:15:00,4312,5,0,0,0,2795,1238,247,31,6
region-49,2012-02-03 10:30:00,4315,2,0,0,0,2787,1235,257,31,7
region-49,2012-02-03 10:45:00,4314,7,0,0,0,2777,1245,261,31,7
region-49,2012-02-03 11:00:00,4313,5,0,0,0,2758,1260,260,32,8
region-49,2012-02-03 11:15:00,4315,5,0,0,0,2746,1266,266,34,8
region-49,2012-02-03 11:30:00,4314,3,0,0,0,2738,1265,271,35,8
region-49,2012-02-03 11:45:00,4318,3,0,0,0,2734,1269,275,35,8
region-49,2012-02-03 12:00:00,4320,3,0,0,0,2720,1281,278,36,8
region-49,2012-02-03 12:15:00,4320,3,0,0,0,2708,1282,288,37,8
region-49,2012-02-03 12:30:00,4324,2,0,0,0,2699,1287,292,40,8
region-49,2012-02-03 12:45:00,4322,3,0,0,0,2688,1293,293,43,8
region-49,2012-02-03 13:00:00,4318,7,0,0,0,2678,1296,300,43,8
region-49,2012-02-03 13:15:00,4316,5,0,0,0,2663,1302,304,44,8
region-49,2012-02-03 13:30:00,4316,3,0,0,0,2646,1314,303,48,8
region-49,2012-02-03 13:45:00,4320,5,0,0,0,2641,1324,303,49,8
region-49,2012-02-03 14:00:00,4323,2,0,0,0,2635,1326,306,50,8
region-49,2012-02-03 14:15:00,4321,4,0,0,0,2629,1328,308,52,8
region-49,2012-02-03 14:30:00,4317,8,0,0,0,2614,1339,311,53,8
region-49,2012-02-03 14:45:00,4316,2,0,0,0,2603,1336,315,56,8
region-49,2012-02-03 15:00:00,4746,10,51,20,36,2899,1528,360,67,9
region-49,2012-02-03 15:15:00,4746,5,65,15,25,2886,1527,361,72,10
region-49,2012-02-03 15:30:00,4753,6,59,16,28,2878,1532,369,73,10
region-49,2012-02-03 15:45:00,4736,10,70,17,28,2863,1540,372,76,10
region-49,2012-02-03 16:00:00,5222,12,93,21,57,3168,1731,414,79,13
region-49,2012-02-03 16:15:00,5193,7,107,31,60,3151,1736,419,79,13
region-49,2012-02-03 16:30:00,5202,10,105,25,61,3147,1738,423,82,13
region-49,2012-02-03 16:45:00,5189,7,112,33,58,3128,1753,422,83,13
region-49,2012-02-03 17:00:00,5177,10,120,27,66,3120,1754,430,83,13
region-49,2012-02-03 17:15:00,5186,6,117,28,61,3114,1749,438,83,14
region-49,2012-02-03 17:30:00,5201,8,100,25,67,3105,1751,445,86,14
region-49,2012-02-03 17:45:00,5178,7,121,28,70,3094,1757,454,84,15
region-49,2012-02-03 18:00:00,5204,12,100,29,59,3079,1767,456,87,15
region-49,2012-02-03 18:15:00,5223,6,95,22,52,3063,1768,463,89,15
region-49,2012-02-03 18:30:00,5192,6,112,20,73,3048,1777,472,90,16
region-49,2012-02-03 18:45:00,5207,6,106,28,59,3033,1785,478,94,16
region-49,2012-02-03 19:00:00,5191,6,102,28,79,3023,1791,477,99,16
region-49,2012-02-03 19:15:00,5204,5,97,30,72,3011,1801,479,100,17
region-49,2012-02-03 19:30:00,5218,8,95,35,55,3002,1808,482,101,18
region-49,2012-02-03 19:45:00,5218,4,98,23,65,2992,1807,489,101,19
region-49,2012-02-03 20:00:00,5208,7,86,23,81,2982,1809,490,105,19
region-49,2012-02-03 20:15:00,5203,7,96,40,57,2974,1807,493,110,19
region-49,2012-02-03 20:30:00,5188,9,110,32,65,2966,1811,494,114,19
region-49,2012-02-03 20:45:00,5186,5,103,39,68,2953,1818,494,117,19
region-49,2012-02-03 21:00:00,5206,6,94,29,66,2945,1820,499,116,21
region-49,2012-02-03 21:15:00,5218,6,98,23,61,2930,1833,505,117,21
region-49,2012-02-03 21:30:00,5226,3,99,24,56,2919,1837,512,119,21
region-49,2012-02-03 21:45:00,5199,4,124,21,61,2914,1835,517,121,22
region-49,2012-02-03 22:00:00,5201,8,122,31,49,2904,1836,524,125,22
region-49,2012-02-03 22:15:00,5192,1,120,36,60,2898,1832,529,128,22
region-49,2012-02-03 22:30:00,5202,3,113,25,68,2884,1842,533,129,23
region-49,2012-02-03 22:45:00,5198,5,117,33,60,2875,1847,537,131,23
region-49,2012-02-03 23:00:00,5222,5,103,29,53,2868,1843,543,134,24
region-49,2012-02-03 23:15:00,5226,4,105,22,54,2859,1845,547,134,26
region-49,2012-02-03 23:30:00,5200,5,116,17,72,2845,1851,550,137,27
