time,regionold,pol1,pol2,pol3,pol4,pol5,act1,act2,act3,act4,act5,expected,reported,order,size,erspreadmax,erspreadmin,sizepol,sumnumconnections,avnumconn,lat,lon,region
2012-02-03 09:00:00,region-3,24135,9599,1919,262,29,35914,30,0,0,0,0,6481,26,50000,6481,0,35944,739894,20.5846316492,-8.61044955,-87.4715275,L-3
2012-02-03 09:15:00,region-3,24035,9658,1964,269,29,35924,31,0,0,0,0,6484,26,50000,6484,0,35955,741845,20.6325963009,-8.61044955,-87.4715275,L-3
2012-02-03 09:30:00,region-3,23943,9716,1999,271,30,35925,34,0,0,0,0,6488,26,50000,6488,0,35959,739837,20.5744598014,-8.61044955,-87.4715275,L-3
2012-02-03 09:45:00,region-3,23862,9755,2030,278,31,35919,37,0,0,0,0,6485,26,50000,6485,0,35956,744975,20.7190733118,-8.61044955,-87.4715275,L-3
2012-02-03 10:00:00,region-3,23760,9824,2057,286,31,35934,24,0,0,0,0,6479,26,50000,6479,0,35958,745005,20.7187552144,-8.61044955,-87.4715275,L-3
2012-02-03 10:15:00,region-3,23664,9867,2103,293,31,35929,29,0,0,0,0,6474,26,50000,6474,0,35958,742723,20.6552922854,-8.61044955,-87.4715275,L-3
2012-02-03 10:30:00,region-3,23594,9904,2130,300,32,35933,27,0,0,0,0,6478,26,50000,6478,0,35960,742886,20.658676307,-8.61044955,-87.4715275,L-3
2012-02-03 10:45:00,region-3,23492,9977,2157,308,33,35928,39,0,0,0,0,6484,26,50000,6484,0,35967,746281,20.7490477382,-8.61044955,-87.4715275,L-3
2012-02-03 11:00:00,region-3,23378,10044,2185,317,33,35920,37,0,0,0,0,6481,26,50000,6481,0,35957,740417,20.5917345718,-8.61044955,-87.4715275,L-3
2012-02-03 11:15:00,region-3,23297,10072,2222,325,34,35906,44,0,0,0,0,6486,26,50000,6486,0,35950,742729,20.6600556328,-8.61044955,-87.4715275,L-3
2012-02-03 11:30:00,region-3,23188,10123,2264,332,35,35917,25,0,0,0,0,6474,26,50000,6474,0,35942,745174,20.7326804296,-8.61044955,-87.4715275,L-3
2012-02-03 11:45:00,region-3,23097,10193,2299,336,35,35927,33,0,0,0,0,6478,26,50000,6478,0,35960,739021,20.5511957731,-8.61044955,-87.4715275,L-3
2012-02-03 12:00:00,region-3,22986,10255,2331,347,36,35918,37,0,0,0,0,6481,26,50000,6481,0,35955,740060,20.5829509109,-8.61044955,-87.4715275,L-3
2012-02-03 12:15:00,region-3,22889,10312,2360,357,39,35920,37,0,0,0,0,6482,26,50000,6482,0,35957,739173,20.5571376922,-8.61044955,-87.4715275,L-3
2012-02-03 12:30:00,region-3,22804,10367,2376,366,39,35925,27,0,0,0,0,6479,26,50000,6479,0,35952,743115,20.6696428571,-8.61044955,-87.4715275,L-3
2012-02-03 12:45:00,region-3,22737,10409,2409,374,42,35943,28,0,0,0,0,6480,26,50000,6480,0,35971,739622,20.561619082,-8.61044955,-87.4715275,L-3
2012-02-03 13:00:00,region-3,23255,10733,2493,392,44,36720,30,92,21,54,11000,7428,26,50000,0,3572,36917,849054,22.9989977517,-8.61044955,-87.4715275,L-3
2012-02-03 13:15:00,region-3,23170,10772,2537,397,45,36703,37,95,29,57,11000,7432,26,50000,0,3568,36921,848544,22.9826927765,-8.61044955,-87.4715275,L-3
2012-02-03 13:30:00,region-3,23067,10829,2560,409,46,36710,29,101,21,50,11000,7428,26,50000,0,3572,36911,852138,23.0862886402,-8.61044955,-87.4715275,L-3
2012-02-03 13:45:00,region-3,22968,10880,2598,415,46,36711,25,100,29,42,11000,7421,26,50000,0,3579,36907,842878,22.8378898312,-8.61044955,-87.4715275,L-3
2012-02-03 14:00:00,region-3,25004,11959,2872,463,50,38862,39,860,227,360,11000,10857,26,50000,0,143,40348,1747148,43.3019728363,-8.61044955,-87.4715275,L-3
2012-02-03 14:15:00,region-3,24892,12010,2918,469,50,38829,35,855,232,388,11000,10858,26,50000,0,142,40339,1763944,43.7280051563,-8.61044955,-87.4715275,L-3
2012-02-03 14:30:00,region-3,24787,12067,2959,477,53,38921,44,845,200,333,11000,10865,26,50000,0,135,40343,1759635,43.6168604219,-8.61044955,-87.4715275,L-3
2012-02-03 14:45:00,region-3,24694,12105,2990,486,55,38892,30,860,217,331,11000,10851,26,50000,0,149,40330,1753348,43.4750309943,-8.61044955,-87.4715275,L-3
2012-02-03 15:00:00,region-3,24616,12157,3023,487,58,38898,39,831,216,357,11000,10859,26,50000,0,141,40341,1751114,43.4077985176,-8.61044955,-87.4715275,L-3
2012-02-03 15:15:00,region-3,24521,12181,3075,500,60,38899,32,845,199,362,11000,10861,26,50000,0,139,40337,1765976,43.7805488757,-8.61044955,-87.4715275,L-3
2012-02-03 15:30:00,region-3,24437,12228,3111,510,61,38870,38,873,214,352,11000,10861,26,50000,0,139,40347,1756052,43.5237316281,-8.61044955,-87.4715275,L-3
2012-02-03 15:45:00,region-3,24329,12287,3145,521,60,38888,40,840,226,348,11000,10862,26,50000,0,138,40342,1745469,43.2667939121,-8.61044955,-87.4715275,L-3
2012-02-03 16:00:00,region-3,24221,12353,3172,532,63,38878,36,897,197,333,11000,10864,26,50000,0,136,40341,1765054,43.7533526685,-8.61044955,-87.4715275,L-3
2012-02-03 16:15:00,region-3,24144,12375,3216,538,66,38846,38,853,241,361,11000,10861,26,50000,0,139,40339,1760182,43.6347455316,-8.61044955,-87.4715275,L-3
2012-02-03 16:30:00,region-3,24053,12405,3262,548,71,38919,32,810,232,346,11000,10859,26,50000,0,141,40339,1759465,43.6169711693,-8.61044955,-87.4715275,L-3
2012-02-03 16:45:00,region-3,23960,12465,3301,549,75,38865,40,889,229,327,11000,10868,26,50000,0,132,40350,1764065,43.7190830235,-8.61044955,-87.4715275,L-3
2012-02-03 17:00:00,region-3,23863,12511,3334,554,75,38935,35,836,222,309,11000,10859,26,50000,0,141,40337,1767280,43.8128765154,-8.61044955,-87.4715275,L-3
2012-02-03 17:15:00,region-3,23762,12562,3363,575,75,38904,43,856,206,328,11000,10849,26,50000,0,151,40337,1756574,43.5474626274,-8.61044955,-87.4715275,L-3
2012-02-03 17:30:00,region-3,23671,12605,3392,585,79,38849,38,865,219,361,11000,10851,26,50000,0,149,40332,1761208,43.6677576118,-8.61044955,-87.4715275,L-3
2012-02-03 17:45:00,region-3,23588,12644,3425,591,84,38868,47,873,198,346,11000,10853,26,50000,0,147,40332,1762354,43.6961717743,-8.61044955,-87.4715275,L-3
2012-02-03 18:00:00,region-3,23492,12693,3453,601,88,38906,34,842,223,322,11000,10856,26,50000,0,144,40327,1757397,43.5786693778,-8.61044955,-87.4715275,L-3
2012-02-03 18:15:00,region-3,23409,12720,3500,609,91,38909,47,829,210,334,11000,10857,26,50000,0,143,40329,1764384,43.7497582385,-8.61044955,-87.4715275,L-3
2012-02-03 18:30:00,region-3,23306,12759,3541,620,93,38855,50,843,208,363,11000,10856,26,50000,0,144,40319,1751558,43.4424960937,-8.61044955,-87.4715275,L-3
2012-02-03 18:45:00,region-3,23202,12806,3571,636,96,38913,28,827,203,340,11000,10859,26,50000,0,141,40311,1756899,43.5836124135,-8.61044955,-87.4715275,L-3
2012-02-03 19:00:00,region-3,23127,12844,3624,645,96,38865,36,843,216,376,11000,10867,26,50000,0,133,40336,1759809,43.6287435541,-8.61044955,-87.4715275,L-3
2012-02-03 19:15:00,region-3,23034,12894,3651,659,97,38851,43,868,240,333,11000,10863,26,50000,0,137,40335,1755285,43.5176645593,-8.61044955,-87.4715275,L-3
2012-02-03 19:30:00,region-3,22948,12934,3684,671,100,38806,37,917,241,336,11000,10865,26,50000,0,135,40337,1752280,43.441009495,-8.61044955,-87.4715275,L-3
2012-02-03 19:45:00,region-3,22868,12957,3721,692,102,38844,43,894,200,359,11000,10860,26,50000,0,140,40340,1758559,43.5934308379,-8.61044955,-87.4715275,L-3
2012-02-03 20:00:00,region-3,22758,13002,3760,701,105,38792,39,888,243,364,11000,10854,26,50000,0,146,40326,1768839,43.8634875763,-8.61044955,-87.4715275,L-3
2012-02-03 20:15:00,region-3,22655,13058,3798,707,109,38864,29,876,215,343,11000,10866,26,50000,0,134,40327,1753955,43.4933171324,-8.61044955,-87.4715275,L-3
2012-02-03 20:30:00,region-3,22559,13124,3819,724,116,38888,34,857,219,344,11000,10869,26,50000,0,131,40342,1747558,43.3185761737,-8.61044955,-87.4715275,L-3
2012-02-03 20:45:00,region-3,22471,13171,3856,737,119,38926,31,833,234,330,11000,10876,26,50000,0,124,40354,1756718,43.5326857313,-8.61044955,-87.4715275,L-3
2012-02-03 21:00:00,region-3,22377,13219,3884,750,121,38888,39,832,236,356,11000,10874,26,50000,0,126,40351,1751691,43.4113404872,-8.61044955,-87.4715275,L-3
2012-02-03 21:15:00,region-3,22275,13278,3911,763,122,38866,43,834,232,374,11000,10868,26,50000,0,132,40349,1761782,43.663585219,-8.61044955,-87.4715275,L-3
2012-02-03 21:30:00,region-3,22191,13289,3950,777,125,38895,33,851,216,337,11000,10855,26,50000,0,145,40332,1758847,43.6092184866,-8.61044955,-87.4715275,L-3
2012-02-03 21:45:00,region-3,22122,13313,3979,799,126,38861,39,882,195,362,11000,10855,26,50000,0,145,40339,1754159,43.4854359305,-8.61044955,-87.4715275,L-3
2012-02-03 22:00:00,region-3,22031,13348,4009,819,126,38857,43,864,224,345,11000,10852,26,50000,0,148,40333,1761020,43.6620137357,-8.61044955,-87.4715275,L-3
2012-02-03 22:15:00,region-3,21944,13383,4049,831,130,38845,31,851,229,381,11000,10851,26,50000,0,149,40337,1759028,43.6083000719,-8.61044955,-87.4715275,L-3
2012-02-03 22:30:00,region-3,21866,13412,4087,843,132,38847,42,883,217,351,11000,10855,26,50000,0,145,40340,1756788,43.5495290035,-8.61044955,-87.4715275,L-3
2012-02-03 22:45:00,region-3,21782,13441,4130,847,136,38859,35,884,216,342,11000,10855,26,50000,0,145,40336,1748913,43.3586126537,-8.61044955,-87.4715275,L-3
2012-02-03 23:00:00,region-3,21692,13481,4157,870,142,38844,42,897,220,339,11000,10858,26,50000,0,142,40342,1747591,43.3193941798,-8.61044955,-87.4715275,L-3
2012-02-03 23:15:00,region-3,21598,13508,4192,887,145,38819,35,898,220,358,11000,10851,26,50000,0,149,40330,1752349,43.4502603521,-8.61044955,-87.4715275,L-3
2012-02-03 23:30:00,region-3,21524,13519,4253,899,146,38890,44,845,209,353,11000,10857,26,50000,0,143,40341,1762815,43.6978508217,-8.61044955,-87.4715275,L-3
2012-02-03 23:45:00,region-3,21437,13549,4288,909,148,38917,32,825,220,337,11000,10858,26,50000,0,142,40331,1764546,43.7516054648,-8.61044955,-87.4715275,L-3
2012-02-04 00:00:00,region-3,20830,13290,4223,908,146,38131,30,753,166,317,11000,9916,26,50000,0,1084,39397,1654988,42.00797015,-8.61044955,-87.4715275,L-3
2012-02-04 00:15:00,region-3,20746,13330,4261,925,148,38083,41,806,191,289,11000,9915,26,50000,0,1085,39410,1648032,41.8176097437,-8.61044955,-87.4715275,L-3
2012-02-04 00:30:00,region-3,20655,13360,4289,942,152,38100,22,778,192,306,11000,9911,26,50000,0,1089,39398,1649769,41.8744352505,-8.61044955,-87.4715275,L-3
2012-02-04 00:45:00,region-3,20582,13401,4314,961,154,38084,41,777,211,299,11000,9916,26,50000,0,1084,39412,1647605,41.8046534051,-8.61044955,-87.4715275,L-3
2012-02-04 01:00:00,region-3,18710,12209,4014,887,143,35934,29,0,0,0,0,6487,26,50000,6487,0,35963,743697,20.6795039346,-8.61044955,-87.4715275,L-3
2012-02-04 01:15:00,region-3,18648,12209,4065,895,148,35924,41,0,0,0,0,6489,26,50000,6489,0,35965,742746,20.6519115807,-8.61044955,-87.4715275,L-3
2012-02-04 01:30:00,region-3,18574,12233,4087,907,150,35912,39,0,0,0,0,6479,26,50000,6479,0,35951,743419,20.6786737504,-8.61044955,-87.4715275,L-3
2012-02-04 01:45:00,region-3,18496,12272,4113,920,153,35923,31,0,0,0,0,6479,26,50000,6479,0,35954,743293,20.6734438449,-8.61044955,-87.4715275,L-3
2012-02-04 02:00:00,region-3,18414,12317,4142,925,158,35931,25,0,0,0,0,6481,26,50000,6481,0,35956,740147,20.5847980866,-8.61044955,-87.4715275,L-3
2012-02-04 02:15:00,region-3,18338,12358,4176,938,160,35929,41,0,0,0,0,6489,26,50000,6489,0,35970,744013,20.684264665,-8.61044955,-87.4715275,L-3
2012-02-04 02:30:00,region-3,18257,12369,4220,947,164,35918,39,0,0,0,0,6485,26,50000,6485,0,35957,745024,20.7198598326,-8.61044955,-87.4715275,L-3
2012-02-04 02:45:00,region-3,18178,12390,4243,964,165,35906,34,0,0,0,0,6481,26,50000,6481,0,35940,742172,20.6503060657,-8.61044955,-87.4715275,L-3
2012-02-04 03:00:00,region-3,18121,12403,4265,981,168,35910,28,0,0,0,0,6474,26,50000,6474,0,35938,741801,20.6411319495,-8.61044955,-87.4715275,L-3
2012-02-04 03:15:00,region-3,18066,12428,4297,991,175,35925,32,0,0,0,0,6483,26,50000,6483,0,35957,741926,20.6337013655,-8.61044955,-87.4715275,L-3
2012-02-04 03:30:00,region-3,17983,12469,4329,1000,179,35928,32,0,0,0,0,6481,26,50000,6481,0,35960,741449,20.6187152392,-8.61044955,-87.4715275,L-3
2012-02-04 03:45:00,region-3,17900,12506,4371,1008,182,35941,26,0,0,0,0,6483,26,50000,6483,0,35967,742492,20.6437011705,-8.61044955,-87.4715275,L-3
2012-02-04 04:00:00,region-3,17856,12510,4398,1024,186,35935,39,0,0,0,0,6490,26,50000,6490,0,35974,741311,20.6068549508,-8.61044955,-87.4715275,L-3
2012-02-04 04:15:00,region-3,17782,12533,4425,1034,191,35932,33,0,0,0,0,6480,26,50000,6480,0,35965,745024,20.7152509384,-8.61044955,-87.4715275,L-3
2012-02-04 04:30:00,region-3,17695,12559,4467,1049,192,35941,21,0,0,0,0,6487,26,50000,6487,0,35962,741966,20.6319448307,-8.61044955,-87.4715275,L-3
2012-02-04 04:45:00,region-3,17637,12578,4496,1065,197,35947,26,0,0,0,0,6488,26,50000,6488,0,35973,743362,20.6644427765,-8.61044955,-87.4715275,L-3
2012-02-04 05:00:00,region-3,17569,12589,4539,1074,205,35944,32,0,0,0,0,6489,26,50000,6489,0,35976,744746,20.701189682,-8.61044955,-87.4715275,L-3
2012-02-04 05:15:00,region-3,17501,12590,4584,1083,208,35931,35,0,0,0,0,6485,26,50000,6485,0,35966,743214,20.6643496636,-8.61044955,-87.4715275,L-3
2012-02-04 05:30:00,region-3,17426,12610,4617,1090,212,35932,23,0,0,0,0,6482,26,50000,6482,0,35955,742283,20.644778195,-8.61044955,-87.4715275,L-3
2012-02-04 05:45:00,region-3,17367,12632,4650,1102,217,35933,35,0,0,0,0,6489,26,50000,6489,0,35968,742825,20.6523854537,-8.61044955,-87.4715275,L-3
2012-02-04 06:00:00,region-3,17294,12650,4673,1126,222,35930,35,0,0,0,0,6484,26,50000,6484,0,35965,742549,20.6464340331,-8.61044955,-87.4715275,L-3
2012-02-04 06:15:00,region-3,17224,12668,4694,1149,225,35928,32,0,0,0,0,6483,26,50000,6483,0,35960,743318,20.6706896552,-8.61044955,-87.4715275,L-3
2012-02-04 06:30:00,region-3,17154,12700,4707,1166,231,35926,32,0,0,0,0,6484,26,50000,6484,0,35958,745622,20.735914122,-8.61044955,-87.4715275,L-3
2012-02-04 06:45:00,region-3,17080,12728,4736,1176,237,35934,23,0,0,0,0,6484,26,50000,6484,0,35957,742485,20.6492477125,-8.61044955,-87.4715275,L-3
2012-02-04 07:00:00,region-3,17016,12752,4787,1177,244,35947,29,0,0,0,0,6489,26,50000,6489,0,35976,740336,20.5786079609,-8.61044955,-87.4715275,L-3
2012-02-04 07:15:00,region-3,16940,12782,4814,1191,247,35943,31,0,0,0,0,6483,26,50000,6483,0,35974,744428,20.6935008617,-8.61044955,-87.4715275,L-3
2012-02-04 07:30:00,region-3,16881,12785,4843,1213,250,35949,23,0,0,0,0,6488,26,50000,6488,0,35972,748313,20.8026520627,-8.61044955,-87.4715275,L-3
2012-02-04 07:45:00,region-3,16811,12786,4889,1221,259,35929,37,0,0,0,0,6486,26,50000,6486,0,35966,742637,20.6483067341,-8.61044955,-87.4715275,L-3
2012-02-04 08:00:00,region-3,16742,12812,4898,1239,264,35933,22,0,0,0,0,6485,26,50000,6485,0,35955,748024,20.804450007,-8.61044955,-87.4715275,L-3
2012-02-02 08:15:00,region-4,36547,159,0,0,0,36674,32,0,0,0,0,6542,46,50000,6542,0,36706,759875,20.7016564049,36.8275015,-124.4599025,L-4
2012-02-02 08:30:00,region-4,36377,296,1,0,0,36643,31,0,0,0,0,6533,46,50000,6533,0,36674,761333,20.7594753777,36.8275015,-124.4599025,L-4
2012-02-02 08:45:00,region-4,36210,438,1,0,0,36612,37,0,0,0,0,6525,46,50000,6525,0,36649,760909,20.7620671778,36.8275015,-124.4599025,L-4
2012-02-02 09:00:00,region-4,36044,588,2,0,0,36598,36,0,0,0,0,6517,46,50000,6517,0,36634,759913,20.7433804662,36.8275015,-124.4599025,L-4
2012-02-02 09:15:00,region-4,35900,721,6,0,0,36592,35,0,0,0,0,6517,46,50000,6517,0,36627,762273,20.8117781964,36.8275015,-124.4599025,L-4
2012-02-02 09:30:00,region-4,35746,858,11,0,0,36584,31,0,0,0,0,6512,46,50000,6512,0,36615,758522,20.7161545815,36.8275015,-124.4599025,L-4
2012-02-02 09:45:00,region-4,35604,998,15,0,0,36584,33,0,0,0,0,6515,46,50000,6515,0,36617,757499,20.6870852336,36.8275015,-124.4599025,L-4
2012-02-02 10:00:00,region-4,36592,1177,21,0,0,37556,40,107,34,53,0,7687,46,50000,7687,0,37790,892538,23.6183646467,36.8275015,-124.4599025,L-4
2012-02-02 10:15:00,region-4,36431,1322,25,0,0,37541,39,117,30,51,0,7679,46,50000,7679,0,37778,892140,23.6153316745,36.8275015,-124.4599025,L-4
2012-02-02 10:30:00,region-4,36293,1460,30,0,0,37558,27,110,26,62,0,7676,46,50000,7676,0,37783,890965,23.5811079057,36.8275015,-124.4599025,L-4
2012-02-02 10:45:00,region-4,36152,1602,33,0,0,37548,45,104,31,59,0,7674,46,50000,7674,0,37787,891778,23.6001270278,36.8275015,-124.4599025,L-4
2012-02-02 11:00:00,region-4,39021,1889,39,0,0,39498,31,871,214,335,11000,10846,46,50000,0,154,40949,1788851,43.6848518889,36.8275015,-124.4599025,L-4
2012-02-02 11:15:00,region-4,38882,2036,45,1,0,39505,41,904,197,317,11000,10851,46,50000,0,149,40964,1787849,43.6443950786,36.8275015,-124.4599025,L-4
2012-02-02 11:30:00,region-4,38711,2183,53,2,0,39408,45,916,220,360,11000,10849,46,50000,0,151,40949,1778754,43.438276881,36.8275015,-124.4599025,L-4
2012-02-02 11:45:00,region-4,38563,2316,63,2,0,39473,37,859,199,376,11000,10851,46,50000,0,149,40944,1781581,43.5126270027,36.8275015,-124.4599025,L-4
2012-02-02 12:00:00,region-4,38411,2462,76,2,0,39436,46,867,238,364,11000,10852,46,50000,0,148,40951,1786969,43.6367610071,36.8275015,-124.4599025,L-4
2012-02-02 12:15:00,region-4,38240,2623,83,2,0,39505,44,852,187,360,11000,10839,46,50000,0,161,40948,1795268,43.8426296767,36.8275015,-124.4599025,L-4
2012-02-02 12:30:00,region-4,38090,2757,93,2,0,39492,46,842,196,366,11000,10839,46,50000,0,161,40942,1790431,43.7309120219,36.8275015,-124.4599025,L-4
2012-02-02 12:45:00,region-4,37964,2878,100,2,0,39469,28,876,221,350,11000,10842,46,50000,0,158,40944,1780767,43.4927461899,36.8275015,-124.4599025,L-4
2012-02-02 13:00:00,region-4,37831,3023,103,2,0,39518,39,818,231,353,11000,10845,46,50000,0,155,40959,1790076,43.7040943382,36.8275015,-124.4599025,L-4
2012-02-02 13:15:00,region-4,37681,3154,117,3,0,39504,34,860,228,329,11000,10852,46,50000,0,148,40955,1793553,43.7932608961,36.8275015,-124.4599025,L-4
2012-02-02 13:30:00,region-4,37528,3288,132,4,0,39496,47,859,218,332,11000,10846,46,50000,0,154,40952,1792287,43.7655547959,36.8275015,-124.4599025,L-4
2012-02-02 13:45:00,region-4,37373,3428,143,7,0,39460,37,874,230,350,11000,10842,46,50000,0,158,40951,1789156,43.6901662963,36.8275015,-124.4599025,L-4
2012-02-02 14:00:00,region-4,37244,3550,146,9,0,39447,30,883,192,397,11000,10847,46,50000,0,153,40949,1787424,43.6500036631,36.8275015,-124.4599025,L-4
2012-02-02 14:15:00,region-4,37091,3697,158,9,0,39469,44,871,216,355,11000,10842,46,50000,0,158,40955,1789066,43.6837016237,36.8275015,-124.4599025,L-4
2012-02-02 14:30:00,region-4,36918,3853,170,9,0,39484,49,855,214,348,11000,10842,46,50000,0,158,40950,1791799,43.7557753358,36.8275015,-124.4599025,L-4
2012-02-02 14:45:00,region-4,36765,3985,180,10,0,39386,52,889,233,380,11000,10827,46,50000,0,173,40940,1791827,43.7671470445,36.8275015,-124.4599025,L-4
2012-02-02 15:00:00,region-4,36612,4110,194,10,0,39460,37,856,226,347,11000,10834,46,50000,0,166,40926,1788672,43.7050285882,36.8275015,-124.4599025,L-4
2012-02-02 15:15:00,region-4,36480,4232,215,10,0,39509,33,850,191,354,11000,10842,46,50000,0,158,40937,1790379,43.7349830227,36.8275015,-124.4599025,L-4
2012-02-02 15:30:00,region-4,36349,4370,224,11,0,39466,42,877,214,355,11000,10849,46,50000,0,151,40954,1792123,43.759413,36.8275015,-124.4599025,L-4
2012-02-02 15:45:00,region-4,36197,4509,235,12,0,39528,35,832,215,343,11000,10850,46,50000,0,150,40953,1794494,43.8183771641,36.8275015,-124.4599025,L-4
2012-02-02 16:00:00,region-4,36058,4637,252,12,0,39516,39,845,211,348,11000,10847,46,50000,0,153,40959,1785678,43.5967186699,36.8275015,-124.4599025,L-4
2012-02-02 16:15:00,region-4,35905,4776,262,13,0,39428,37,895,225,371,11000,10844,46,50000,0,156,40956,1781391,43.4952387929,36.8275015,-124.4599025,L-4
2012-02-02 16:30:00,region-4,35782,4879,281,13,0,39429,48,872,233,373,11000,10855,46,50000,0,145,40955,1794240,43.8100354047,36.8275015,-124.4599025,L-4
2012-02-02 16:45:00,region-4,35645,4998,295,14,0,39453,36,863,232,368,11000,10845,46,50000,0,155,40952,1780709,43.4828335612,36.8275015,-124.4599025,L-4
2012-02-02 17:00:00,region-4,35504,5120,314,15,0,39471,50,858,211,363,11000,10850,46,50000,0,150,40953,1798744,43.9221546651,36.8275015,-124.4599025,L-4
2012-02-02 17:15:00,region-4,35340,5262,328,16,0,39492,42,855,217,340,11000,10847,46,50000,0,153,40946,1790724,43.733795731,36.8275015,-124.4599025,L-4
2012-02-02 17:30:00,region-4,35191,5380,353,17,1,39440,32,890,200,380,11000,10844,46,50000,0,156,40942,1796134,43.8702066338,36.8275015,-124.4599025,L-4
2012-02-02 17:45:00,region-4,35073,5485,379,18,1,39449,40,875,226,366,11000,10849,46,50000,0,151,40956,1792659,43.7703633167,36.8275015,-124.4599025,L-4
2012-02-02 18:00:00,region-4,34932,5599,401,19,1,39411,34,882,249,376,11000,10849,46,50000,0,151,40952,1789188,43.6898808361,36.8275015,-124.4599025,L-4
2012-02-02 18:15:00,region-4,34798,5716,421,22,1,39487,34,866,226,345,11000,10852,46,50000,0,148,40958,1800527,43.9603252112,36.8275015,-124.4599025,L-4
2012-02-02 18:30:00,region-4,34647,5850,438,24,1,39480,37,900,225,318,11000,10853,46,50000,0,147,40960,1793922,43.7969238281,36.8275015,-124.4599025,L-4
2012-02-02 18:45:00,region-4,34523,5953,463,27,1,39518,36,872,210,331,11000,10856,46,50000,0,144,40967,1789507,43.6816706129,36.8275015,-124.4599025,L-4
2012-02-02 19:00:00,region-4,34381,6070,492,27,1,39411,47,886,213,414,11000,10856,46,50000,0,144,40971,1792603,43.7529716141,36.8275015,-124.4599025,L-4
2012-02-02 19:15:00,region-4,34242,6169,517,29,2,39462,39,866,240,352,11000,10851,46,50000,0,149,40959,1792666,43.7673283039,36.8275015,-124.4599025,L-4
2012-02-02 19:30:00,region-4,34069,6303,539,32,2,39483,44,866,218,334,11000,10847,46,50000,0,153,40945,1787667,43.660202711,36.8275015,-124.4599025,L-4
2012-02-02 19:45:00,region-4,33938,6414,559,32,2,39455,35,887,220,348,11000,10844,46,50000,0,156,40945,1791118,43.7444865063,36.8275015,-124.4599025,L-4
